table,lambda,alpha,mode,observable,dps,api_inputs_exact_value,api_inputs_exact_jvp,api_inputs_exact_plus,api_inputs_exact_minus,api_inputs_exact_jvp_scale,decimal_tokens_value,decimal_tokens_jvp,decimal_tokens_plus,decimal_tokens_minus,decimal_tokens_jvp_scale
base,8,-1/8,raw,S,80,-0.000078789462937134582879398057675969664930599429070883935547565744994623523006391005,0.00064843659479459322513188965440799408807187582918811937328335470049445730287408676,0.0018612994681790913079524433600572545873998615787176707890469759657959625012975102,0.0019400889311162258908318414177332242523304610077885547245945417107905860243039012,0.00081119807356385380775262039819591845281914175362159359037940931093635287696392659,-0.000078789462937134541805174241657024738726987800684634533959566379580693861772487995,0.00064843659479459314771911521507307285084723269804457233270273340120475634054498673,0.0018612994681790916195344274312004775150800568318265301204926146852877827514515655,0.0019400889311162261613396016728575022538070446325111646544521810648684766132240535,0.00081119807356385382594990905923945481245703770554421035253678185065965035186678988
base,8,-1/8,raw,1,80,-0.00015757892587426916575879611535193932986119885814176787109513148998924704601278201,0.0012968731895891864502637793088159881761437516583762387465667094009889146057481735,0.0037225989363581826159048867201145091747997231574353415780939519315919250025950204,0.0038801778622324517816636828354664485046609220155771094491890834215811720486078025,0.0016223961471277076155052407963918369056382835072431871807588186218727057539278532,-0.00015757892587426908361034848331404947745397560136926906791913275916138772354497599,0.0012968731895891862954382304301461457016944653960891446654054668024095126810899735,0.0037225989363581832390688548624009550301601136636530602409852293705755655029031310,0.0038801778622324523226792033457150045076140892650223293089043621297369532264481070,0.0016223961471277076518998181184789096249140754110884207050735637013193007037335798
base,8,-1/8,raw,u,80,-0.000078789462937134582879398057675969664930599429070883935547565744994623523006391005,0.00064843659479459322513188965440799408807187582918811937328335470049445730287408676,0.0018612994681790913079524433600572545873998615787176707890469759657959625012975102,0.0019400889311162258908318414177332242523304610077885547245945417107905860243039012,0.00081119807356385380775262039819591845281914175362159359037940931093635287696392659,-0.000078789462937134541805174241657024738726987800684634533959566379580693861772487995,0.00064843659479459314771911521507307285084723269804457233270273340120475634054498673,0.0018612994681790916195344274312004775150800568318265301204926146852877827514515655,0.0019400889311162261613396016728575022538070446325111646544521810648684766132240535,0.00081119807356385382594990905923945481245703770554421035253678185065965035186678988
base,8,-1/8,raw,u^2,80,-0.000047247877040975130645780447230353916044027291876957138471454336350150527866801690,0.00038857691619219857587698435907186723835143634117676820020919266578539064955807030,0.0012466135664314034815927279829639351783111623848555286428367149947619414226562691,0.0012938614434723786122385084301942890943551896767324857813081693311120919505230708,0.00051668364931462818394400919034098129308525004240064123637608713748429067265630463,-0.000047247877040975129273786257172177219648848693686231229900406467087706452568724767,0.00038857691619219854445032524358946995086400857676699500531657330095260924232160355,0.0012466135664314038352013901096721663438307902430667291330582565221101101504310088,0.0012938614434723789644751763668443435634796389367529603629586629891978166029997336,0.00051668364931462824888934576818865088506601402000445676903616100069620523236467005
base,8,-1/8,raw,window,80,-0.0000096810474862086381287175042318432062395875401079993918486010349306639645846505854,0.000079576378423777201561283977306406417670180006359495973021406669438448005912912378,0.00020224563481494354532460047810587690909143681261368819028249032858651082980680545,0.00021192668230115218345331798233772011533102435272168758213109136351717479439145603,0.000092080047876780224046922830933365721763836151921921315518209194651470497045544389,-0.0000096810474862085572633163499220054025956172244350619489795178783896764778156170984,0.000079576378423777225474027160292673833789001997319536153910374222119505851681736621,0.00020224563481494370555072902438476846015780317600381126033040222145368679731952343,0.00021192668230115226281404537430677386275342040043887320930992009984336327513514053,0.000092080047876780257448725602835245275631330947160044097995864205276566113208195195
base,8,-1/8,raw,S,120,-0.0000787894629371345828793980576759696649305994290708839355475657449946235230063910045628215377389630857128287591899972059550,0.000648436594794593225131889654407994088071875829188119373283354700494457302874086761039378835168174774639165037519700225438,0.00186129946817909130795244336005725458739986157871767078904697596579596250129751022071100053605299803789907709782422822549,0.00194008893111622589083184141773322425233046100778855472459454171079058602430390122527382207379196112361190585701422543144,0.000811198073563853807752620398195918452819141753621593590379409310936352876963926593138657142847745408402646509130100886223,-0.0000787894629371345418051742416570247387269878006846345339595663795806938617724879948552774820652270987277411674757792410524,0.000648436594794593147719115215073072850847232698044572332702733401204756340544986734510154920017436747735893052207411445658,0.00186129946817909161953442743120047751508005683182653012049261468528778275145156552483150551517717328055208254290980080306,0.00194008893111622616133960167285750225380704463251116465445218106486847661322405351968678299724240037927982371038558004411,0.000811198073563853825949909059239454812457037705544210352536781850659650351866789881186395527440594425362056688404553104014
base,8,-1/8,raw,1,120,-0.000157578925874269165758796115351939329861198858141767871095131489989247046012782009125643075477926171425657518379994411910,0.00129687318958918645026377930881598817614375165837623874656670940098891460574817352207875767033634954927833007503940045088,0.00372259893635818261590488672011450917479972315743534157809395193159192500259502044142200107210599607579815419564845645098,0.00388017786223245178166368283546644850466092201557710944918908342158117204860780245054764414758392224722381171402845086289,0.00162239614712770761550524079639183690563828350724318718075881862187270575392785318627731428569549081680529301826020177245,-0.000157578925874269083610348483314049477453975601369269067919132759161387723544975989710554964130454197455482334951558482105,0.00129687318958918629543823043014614570169446539608914466540546680240951268108997346902030984003487349547178610441482289132,0.00372259893635818323906885486240095503016011366365306024098522937057556550290313104966301103035434656110416508581960160612,0.00388017786223245232267920334571500450761408926502232930890436212973695322644810703937356599448480075855964742077116008823,0.00162239614712770765189981811847890962491407541108842070507356370131930070373357976237279105488118885072411337680910620803
base,8,-1/8,raw,u,120,-0.0000787894629371345828793980576759696649305994290708839355475657449946235230063910045628215377389630857128287591899972059550,0.000648436594794593225131889654407994088071875829188119373283354700494457302874086761039378835168174774639165037519700225438,0.00186129946817909130795244336005725458739986157871767078904697596579596250129751022071100053605299803789907709782422822549,0.00194008893111622589083184141773322425233046100778855472459454171079058602430390122527382207379196112361190585701422543144,0.000811198073563853807752620398195918452819141753621593590379409310936352876963926593138657142847745408402646509130100886223,-0.0000787894629371345418051742416570247387269878006846345339595663795806938617724879948552774820652270987277411674757792410524,0.000648436594794593147719115215073072850847232698044572332702733401204756340544986734510154920017436747735893052207411445658,0.00186129946817909161953442743120047751508005683182653012049261468528778275145156552483150551517717328055208254290980080306,0.00194008893111622616133960167285750225380704463251116465445218106486847661322405351968678299724240037927982371038558004411,0.000811198073563853825949909059239454812457037705544210352536781850659650351866789881186395527440594425362056688404553104014
base,8,-1/8,raw,u^2,120,-0.0000472478770409751306457804472303539160440272918769571384714543363501505278668016895936440355630532755275288250510987329103,0.000388576916192198575876984359071867238351436341176768200209192665785390649558070304901982083013773709839658063140798369981,0.00124661356643140348159272798296393517831116238485552864283671499476194142265626908950175923611115775137065052614103653673,0.00129386144347237861223850843019428909435518967673248578130816933111209195052307077909540327167421102689817935119213526964,0.000516683649314628183944009190340981293085250042400641236376087137484290672656304633381458000176253832951794599608900545079,-0.0000472478770409751292737862571721772196488486936862312299004064670877064525687247673138993332211352835311737744334642565865,0.000388576916192198544450325243589469950864008576766995005316573300952609242321603547764566386454904736919138888340365974838,0.00124661356643140383520139010967216634383079024306672913305825652211011015043100882158008186455542723636944027913942995773,0.00129386144347237896447517636684434356347963893675296036295866298919781660299973358889398119777656251990061405357289421432,0.000516683649314628248889345768188650885066014020004456769036161000696205232364670049898208687911329425946883501509083880061
base,8,-1/8,raw,window,120,-0.00000968104748620863812871750423184320623958754010799939184860103493066396458465058540144519176533012102523679393089619936155,0.0000795763784237772015612839773064064176701800063594959730214066694384480059129123774654462179802204406486171998683582205895,0.000202245634814943545324600478105876909091436812613688190282490328586510829806805446592200471373032894079451309835758686730,0.000211926682301152183453317982337720115331024352721687582131091363517174794391456031993645663138363015104688103766654886092,0.0000920800478767802240469228309333657217638361519219213155182091946514704970455443884784541448501406381454098734924522103328,-0.00000968104748620855726331634992200540259561722443506194897951787838967647781561709840744643791380254585882086508967127392147,0.0000795763784237772254740271602926738337890019973195361539103742221195058516817366206372992041660689476090508683311214344007,0.000202245634814943705550729024384768460157803176003811260330402221453686797319523431884266980500679690358957569235340522118,0.000211926682301152262814045374306773862753420400438873209309920099843363275135140530291713418414482236217778434325011796039,0.0000920800478767802574487256028352452756313309471600440979958642052765661132081951949786855838019680374811652493371604569568
base,8,0,raw,S,80,0.000000000000000000031634998227406597183699099970145227313440427445009360096768549707975299271493310,0.00061255312320691272366367395589036754207927331011152585395182747490068400244467857,0.0018512813552707219504407320996441502418296067049704124494896225286931961942090633,0.0018512813552707219188057338722375530581305067348251851360491950836838360974405136,0.00077040538419820991825993950827553359508837309111460667803125452531317283502154280,0.0,0.00061255312320691269587730546571754944255363666166638343598476366368235964144490351,0.0018512813552707222527680042923602059054334784014257208964782419212248886545650516,0.0018512813552707222527680042923602059054334784014257208964782419212248886545650516,0.00077040538419820998164982249515527132852239208719739244743254328257935298206812303
base,8,0,raw,1,80,0.000000000000000000063269996454813194367398199940290454626880854890018720193537099415950598542986621,0.0012251062464138254473273479117807350841585466202230517079036549498013680048893571,0.0037025627105414439008814641992883004836592134099408248989792450573863923884181266,0.0037025627105414438376114677444751061162610134696503702720983901673676721948810272,0.0015408107683964198365198790165510671901767461822292133560625090506263456700430856,0.0,0.0012251062464138253917546109314350988851072733233327668719695273273647192828898070,0.0037025627105414445055360085847204118108669568028514417929564838424497773091301033,0.0037025627105414445055360085847204118108669568028514417929564838424497773091301033,0.0015408107683964199632996449903105426570447841743947848948650865651587059641362461
base,8,0,raw,u,80,0.000000000000000000031634998227406597183699099970145227313440427445009360096768549707975299271493310,0.00061255312320691272366367395589036754207927331011152585395182747490068400244467857,0.0018512813552707219504407320996441502418296067049704124494896225286931961942090633,0.0018512813552707219188057338722375530581305067348251851360491950836838360974405136,0.00077040538419820991825993950827553359508837309111460667803125452531317283502154280,0.0,0.00061255312320691269587730546571754944255363666166638343598476366368235964144490351,0.0018512813552707222527680042923602059054334784014257208964782419212248886545650516,0.0018512813552707222527680042923602059054334784014257208964782419212248886545650516,0.00077040538419820998164982249515527132852239208719739244743254328257935298206812303
base,8,0,raw,u^2,80,0.000000000000000000035907868905678212021377962005381732694157769602550155754786211100674756820867531,0.00036759550390901374070300358527260811852734847880553666122323051354378218646203980,0.0012387282320638092120945008507342010608236442732066409926299087842962418715922806,0.0012387282320638091761866319450559890394456822678249082984721391817460861168060695,0.00049184673791918601123259671933979136641995216819532713159048222964469590014206240,0.0,0.00036759550390901373569615760627868195698795108940044583892183238800882617793481193,0.0012387282320638095568906988266426564628798417397593374604934782575425290131201481,0.0012387282320638095568906988266426564628798417397593374604934782575425290131201481,0.00049184673791918609800071283594430050528443513851205238255497264080467194642625887
base,8,0,raw,window,80,-0.000000000000000000063102626848939545676075826650770388734215370832930066455066095668189908527964535,0.000075360180152730506511389164371159528720760424488924565988436782780224390962109980,0.00020147609691507468347519822961210116890387783086555200405360196296247745846312585,0.00020147609691507474657782507855164684497970448163594073826897279589254391352922152,0.000087484098220864870712498891732253296392039495540788886183607723482905441465141840,0.0,0.000075360180152730540403884226160565975079894458594053342255774514381225937555900096,0.00020147609691507484145653418557493976667733769007565197920226948155390444278406003,0.00020147609691507484145653418557493976667733769007565197920226948155390444278406003,0.000087484098220864913662093816184079023884621777784317200542945867708634699701510341
