x_Doppler,nu_Hz,Voigt_H,phi_Hz^-1,sigma_Voigt_m2,sigma_Voigt_cm2,Lee_first_order_factor,sigma_Lee1_m2,rate_at_250cm^-3_s^-1
0.7750000000000021,2466112398236406.0,0.548292095195654,5.345060637919889e-12,5.904099317399732e-18,5.904099317399732e-14,0.9999674037515385,5.9039068659114404e-18,0.44250111165984696
0.8000000000000007,2466113845089444.0,0.5271478340462098,5.138934452665543e-12,5.6764144411937236e-18,5.6764144411937234e-14,0.9999663522596527,5.6762234426745026e-18,0.4254365594880407
0.8250000000000028,2466115291942482.0,0.5061870141993542,4.934596556708865e-12,5.4507048910573164e-18,5.4507048910573163e-14,0.9999653007677668,5.450515755782467e-18,0.4085200542806738
0.8500000000000014,2466116738795519.5,0.48545362147910676,4.732475748674995e-12,5.22744431356657e-18,5.2274443135665695e-14,0.9999642492758809,5.227257428647067e-18,0.3917870949555612
0.875,2466118185648557.5,0.46498903105147593,4.532975377022093e-12,5.007078243303374e-18,5.007078243303374e-14,0.9999631977839951,5.00689397172831e-18,0.3752710734895601
0.9000000000000021,2466119632501595.5,0.4448319121147394,4.336472410908431e-12,4.790023076544744e-18,4.790023076544744e-14,0.9999621462921092,4.7898417564104144e-18,0.3590031979985177
0.9250000000000007,2466121079354633.0,0.42501815308282587,4.143316710837798e-12,4.576665265625184e-18,4.5766652656251835e-14,0.9999610948002233,4.5764872095487134e-18,0.3430124323562492
0.9500000000000028,2466122526207671.0,0.4055808069457328,3.953830496002024e-12,4.367360730568697e-18,4.367360730568697e-14,0.9999600433083375,4.367186225282607e-18,0.3273254520974664
0.9750000000000014,2466123973060708.5,0.3865500563321243,3.768308003691479e-12,4.162434482877098e-18,4.162434482877098e-14,0.9999589918164516,4.1622637889998165e-18,0.311966616221421
1.0,2466125419913746.5,0.3679531976517534,3.5870153347064575e-12,3.962180454773015e-18,3.962180454773015e-14,0.9999579403245659,3.962013806749076e-18,0.29695795439399
1.0250000000000021,2466126866766784.5,0.349814643560765,3.4101904773903475e-12,3.7668615257466765e-18,3.7668615257466764e-14,0.99995688883268,3.766699131949169e-18,0.28231916893730663
1.0500000000000007,2466128313619822.0,0.3321559428716779,3.2380435017233587e-12,3.576709736949864e-18,3.576709736949864e-14,0.9999558373407941,3.576551779936673e-18,0.2680676508981833
1.0750000000000028,2466129760472860.0,0.31499581692289175,3.070756913873001e-12,3.391926682828743e-18,3.391926682828743e-14,0.9999547858489083,3.3917733197432133e-18,0.2542185094002538
1.1000000000000014,2466131207325898.0,0.2983502113304665,2.9084861606996176e-12,3.212684068395512e-18,3.212684068395512e-14,0.9999537343570224,3.212535431501404e-18,0.24078461341043267
1.125,2466132654178935.5,0.2822323619676052,2.7513602729616047e-12,3.0391244197063153e-18,3.0391244197063153e-14,0.9999526828651365,3.0389806170462812e-18,0.227776644987895
1.1500000000000021,2466134101031973.5,0.26665287395536286,2.599482635361402e-12,2.871361934446166e-18,2.871361934446166e-14,0.9999516313732507,2.871223050612497e-18,0.21520316303381276
1.1750000000000007,2466135547885011.5,0.25161981240099734,2.452931871114121e-12,2.7094834590144063e-18,2.7094834590144062e-14,0.9999505798813648,2.7093495560204218e-18,0.20307067652206778
1.2000000000000028,2466136994738049.0,0.23713880358812356,2.3117628284062517e-12,2.5535495781569077e-18,2.5535495781569077e-14,0.9999495283894789,2.5534206963971527e-18,0.1913837261651306
1.2250000000000014,2466138441591087.0,0.22321314530496356,2.176007655937678e-12,2.4035958029987816e-18,2.4035958029987815e-14,0.9999484768975931,2.403471962286079e-18,0.18014497345487213
1.25,2466139888444124.5,0.2098439249926645,2.045676954698133e-12,2.2596338432848724e-18,2.2596338432848723e-14,0.9999474254057072,2.2595150439523115e-18,0.16935529601458968
1.2750000000000021,2466141335297162.5,0.19703014440457783,1.9207609932161724e-12,2.1216529497313444e-18,2.1216529497313443e-14,0.9999463739138215,2.121539173787421e-18,0.15901388820572754
1.3000000000000007,2466142782150200.5,0.1847688494883002,1.8012309737225732e-12,1.989621312616826e-18,1.989621312616826e-14,0.9999453224219356,1.989512524942187e-18,0.14911836594964617
1.3250000000000028,2466144229003238.0,0.17305526423450726,1.687040336984275e-12,1.863487503088633e-18,1.8634875030886332e-14,0.9999442709300497,1.863383652663222e-18,0.139664874750806
1.3500000000000014,2466145675856276.0,0.16188292727911197,1.5781260939792728e-12,1.7431819441172406e-18,1.7431819441172407e-14,0.9999432194381639,1.7430829652670712e-18,0.13064819994203156
1.375,2466147122709314.0,0.1512438300967678,1.4744101730848457e-12,1.6286183985866183e-18,1.6286183985866183e-14,0.999942167946278,1.6285242122398985e-18,0.1220618782140765
1.4000000000000021,2466148569562351.5,0.1411285556834315,1.3758007720334065e-12,1.51969546265084e-18,1.51969546265084e-14,0.9999411164543921,1.5196059775937549e-18,0.11389830953988563
1.4250000000000007,2466150016415389.5,0.13152641669210233,1.2821937045376137e-12,1.4162980532024078e-18,1.4162980532024078e-14,0.9999400649625063,1.416213167325487e-18,0.10614886865754115
1.4500000000000028,2466151463268427.0,0.12242559205802833,1.1934737321899507e-12,1.3182988790749073e-18,1.3182988790749074e-14,0.9999390134706204,1.3182184806015876e-18,0.0988040153341278
1.4750000000000014,2466152910121465.0,0.11381326122643247,1.1095158729903206e-12,1.2255598864292061e-18,1.2255598864292061e-14,0.9999379619787345,1.2254838551189098e-18,0.09185340269470313
1.5,2466154356974503.0,0.10567573517586415,1.0301866786355866e-12,1.1379336696344182e-18,1.1379336696344183e-14,0.9999369104868487,1.1378618779532025e-18,0.08528598296516555
1.5250000000000021,2466155803827540.5,0.0979985835128009,9.553454735094437e-13,1.0552648398434443e-18,1.0552648398434444e-14,0.9999358589949628,1.0551971540960364e-18,0.07909011004441063
1.5500000000000007,2466157250680578.5,0.09076675699678441,8.848455491265626e-13,9.773913443637585e-19,9.773913443637584e-15,0.9999348075030771,9.773276257815485e-19,0.0732536383886839
1.5750000000000028,2466158697533616.5,0.08396470493935425,8.185353086036199e-13,9.041457308284036e-19,9.041457308284036e-15,0.9999337560111912,9.04085836608729e-19,0.06776401775881337
1.6000000000000014,2466160144386654.0,0.07757648700339541,7.562593565424054e-13,8.353563510697252e-19,8.353563510697253e-15,0.9999327045193053,8.353001353625286e-19,0.06260838344827596
1.625,2466161591239692.0,0.07158587901126182,6.978595305070959e-13,7.7084850047862e-19,7.7084850047862e-15,0.9999316530274195,7.70795815317294e-19,0.05777364167602491
1.6500000000000021,2466163038092729.5,0.06597647244961065,6.431758710535119e-13,7.104454894889318e-19,7.104454894889318e-15,0.9999306015355336,7.103961856628742e-19,0.053246549892225006
1.6750000000000007,2466164484945767.5,0.060731767435392166,5.920475280140289e-13,6.539696446504967e-19,6.539696446504967e-15,0.9999295500436477,6.539235725175753e-19,0.04901379180678974
1.7000000000000028,2466165931798805.5,0.05583525898040933,5.443136014531666e-13,6.012432375400859e-19,6.012432375400859e-15,0.9999284985517619,6.012002477778584e-19,0.04506204700950506
1.7250000000000014,2466167378651843.0,0.051270516460770396,4.998139163806419e-13,5.520893405015217e-19,5.520893405015217e-15,0.999927447059876,5.520492847966572e-19,0.04137805510613754
1.75,2466168825504881.0,0.04702125626188332,4.583897309357538e-13,5.063326088989066e-19,5.063326088989065e-15,0.9999263955679901,5.062953405748205e-19,0.03794867434683897
1.7750000000000021,2466170272357919.0,0.04307140762920235,4.1988437833760816e-13,4.637999902082755e-19,4.6379999020827546e-15,0.9999253440761043,4.637653647915037e-19,0.034760934771228706
1.8000000000000007,2466171719210956.5,0.039405171809332125,3.841438434259613e-13,4.2432136085871666e-19,4.2432136085871666e-15,0.9999242925842184,4.2428923658502513e-19,0.031802085938434914
1.8250000000000028,2466173166063994.5,0.0360070746152475,3.51017275096636e-13,3.8773009226329076e-19,3.877300922632908e-15,0.9999232410923327,3.877003305249389e-19,0.02905963935004468
1.8500000000000014,2466174612917032.0,0.03286201259319182,3.2035743636248857e-13,3.538635479517726e-19,3.5386354795177262e-15,0.9999221896004468,3.5383601368771917e-19,0.026521405709265693
1.875,2466176059770070.0,0.02995529300718827,2.9202109414498094e-13,3.2256351413043517e-19,3.2256351413043517e-15,0.9999211381085609,3.225380761616016e-19,0.02417552719057022
1.9000000000000021,2466177506623108.0,0.027272667890186442,2.658693512239654e-13,2.9367656635038733e-19,2.9367656635038734e-15,0.9999200866166751,2.9365309766236703e-19,0.022010504920795676
1.9250000000000007,2466178953476145.5,0.024800362438671283,2.4176792304435086e-13,2.6705437526538625e-19,2.6705437526538625e-15,0.9999190351247892,2.670327532412184e-19,0.020015221895116137
1.9500000000000028,2466180400329183.5,0.02252509805030786,2.1958736230005907e-13,2.425539547049789e-19,2.425539547049789e-15,0.9999179836329033,2.4253406131078905e-19,0.018178961569656572
1.9750000000000014,2466181847182221.5,0.020434110322076798,1.9920323439000206e-13,2.2003785548138014e-19,2.2003785548138015e-15,0.9999169321410175,2.200195774078302e-19,0.01649142238695293
2.0,2466183294035259.0,0.018515162339574596,1.8049624696967784e-13,1.9937430849084045e-19,1.9937430849084047e-15,0.9999158806491316,1.9935753725343037e-19,0.014942728501129833
2.0249999999999986,2466184740888297.0,0.016756553597058715,1.6335233690880208e-13,1.8043732076615673e-19,1.8043732076615674e-15,0.9999148291572457,1.8042195276748275e-19,0.013523436976855143
2.0500000000000043,2466186187741334.5,0.015147124892639906,1.476627180124041e-13,1.6310672818890682e-19,1.6310672818890682e-15,0.9999137776653599,1.6309266474600686e-19,0.012224541740022566
2.075000000000003,2466187634594372.5,0.013676259544146824,1.3332389287376108e-13,1.4726820858207926e-19,1.4726820858207925e-15,0.999912726173474,1.4725535592199068e-19,0.011037474559019558
2.1000000000000014,2466189081447410.5,0.012333881268901739,1.202376322052557e-13,1.3281325887915025e-19,1.3281325887915024e-15,0.9999116746815883,1.3280152810577045e-19,0.009954103333592694
2.125,2466190528300448.0,0.01111044906534665,1.0831092494158014e-13,1.1963914000859298e-19,1.1963914000859299e-15,0.9999106231897024,1.1962844704387225e-19,0.008966727964045558
2.1499999999999986,2466191975153486.0,0.009996949426436103,9.745590233149683e-14,1.0764879304641282e-19,1.0764879304641281e-15,0.9999095716978165,1.0763905854882552e-19,0.008068074067029352
2.1750000000000043,2466193422006524.0,0.008984886204371658,8.75897391335527e-14,9.675073007794376e-20,9.675073007794377e-16,0.9999085202059307,9.674187934108018e-20,0.007251284795840323
2.200000000000003,2466194868859561.5,0.008066268433896835,7.863453491068937e-14,8.685890307708888e-20,8.685890307708888e-16,0.9999074687140448,8.68508659110905e-20,0.00650991101316606
2.2250000000000014,2466196315712599.5,0.007233596407340299,7.051717828190899e-14,7.789255396009861e-20,7.789255396009861e-16,0.9999064172221589,7.788526455852589e-20,0.005837900052898899
2.25,2466197762565637.5,0.006479846279224091,6.316919683931067e-14,6.977604880546414e-20,6.977604880546413e-16,0.9999053657302731,6.9769445600041e-20,0.005229583295229515
2.2749999999999986,2466199209418675.0,0.00579845346181037,5.6526595278513484e-14,6.2438699054438e-20,6.2438699054438e-16,0.9999043142383872,6.243272455996487e-20,0.004679662765963061
2.3000000000000043,2466200656271713.0,0.005183295055763499,5.0529684122839515e-14,5.581457232151839e-20,5.581457232151838e-16,0.9999032627465013,5.580917297308681e-20,0.004183196957121691
2.325000000000003,2466202103124750.5,0.0046286715423932935,4.5122901248973605e-14,4.984229525351804e-20,4.984229525351804e-16,0.9999022112546155,4.983742123799811e-20,0.0037355860516034766
2.3500000000000014,2466203549977788.5,0.004129287945967423,4.025462824655818e-14,4.446485068225081e-20,4.446485068225081e-16,0.9999011597627296,4.4460455765859185e-20,0.003332556720158737
2.375,2466204996830826.5,0.0036802346565655013,3.587700346855703e-14,3.96293711218754e-20,3.96293711218754e-16,0.9999001082708439,3.9625412475468665e-20,0.002970146644405311
2.3999999999999986,2466206443683864.0,0.0032769680860698395,3.194573345494113e-14,3.5286930469427274e-20,3.5286930469427275e-16,0.999899056778958,3.5283368493005003e-20,0.002644688905176174
2.4250000000000043,2466207890536902.0,0.0029152913123432164,2.8419904241214844e-14,3.1392335578146376e-20,3.1392335578146377e-16,0.9998980052870721,3.1389133725890944e-20,0.002352796361333338
2.450000000000003,2466209337389940.0,0.002591334849568411,2.526179389683814e-14,2.790391918933553e-20,2.790391918933553e-16,0.9998969537951863,2.790104379636364e-20,0.0020913461304010663
2.4750000000000014,2466210784242977.5,0.002301537666249612,2.2436687477996514e-14,2.4783335531082472e-20,2.478333553108247e-16,0.9998959023033004,2.4780755642937153e-20,0.0018574642690754874
2.5,2466212231096015.5,0.002042628556615315,1.9912695425527953e-14,2.1995359722467272e-20,2.1995359722467273e-16,0.9998948508114145,2.1993046928239808e-20,0.0016485107389481654
2.5249999999999986,2466213677949053.0,0.001811607956190333,1.7660576292860986e-14,1.9507691960655586e-20,1.9507691960655586e-16,0.9998937993195287,1.950562023049494e-20,0.0014620647306979443
2.5500000000000043,2466215124802091.0,0.001605730278201417,1.5653564551332558e-14,1.7290767316413815e-20,1.7290767316413816e-16,0.9998927478276428,1.7288912844057406e-20,0.0012959104086234404
2.575000000000003,2466216571655129.0,0.0014224868342878306,1.3867204091640206e-14,1.531757182151594e-20,1.531757182151594e-16,0.9998916963357569,1.5315912872360363e-20,0.0011480231267409502
2.6000000000000014,2466218018508166.5,0.001259589390740333,1.2279187920783677e-14,1.3563465399624624e-20,1.3563465399624623e-16,0.9998906448438711,1.35619821647482e-20,0.0010165561577878547
2.625,2466219465361204.5,0.0011149544002111008,1.0869204443878275e-14,1.2006012070754299e-20,1.2006012070754298e-16,0.9998895933519852,1.2004686527205542e-20,0.0008998279673672753
2.6499999999999986,2466220912214242.5,0.000986687938520902,9.618790619653995e-15,1.0624817748337258e-20,1.0624817748337258e-16,0.9998885418600995,1.0623633525914246e-20,0.000796310057144013
2.6750000000000043,2466222359067280.0,0.000873071366838569,8.511192187292983e-15,9.401375847217766e-21,9.401375847217766e-17,0.9998874903682136,9.400318101882909e-21,0.0007046153934548116
2.700000000000003,2466223805920318.0,0.0007725477310990117,7.531231080284187e-15,8.31892083035185e-21,8.31892083035185e-17,0.9998864388763277,8.317976124354614e-21,0.0006234874309096456
2.7250000000000014,2466225252773355.5,0.000683708903034582,6.6651800699433045e-15,7.362289741321428e-21,7.362289741321428e-17,0.9998853873844419,7.361445930037677e-21,0.0005517897345147338
2.75,2466226699626393.5,0.0006052834605883709,5.9006446168448786e-15,6.517791698634495e-21,6.517791698634495e-17,0.999884335892556,6.517037824075166e-21,0.0004884961985164076
2.7749999999999986,2466228146479431.5,0.0005361252997131692,5.226451852214443e-15,5.773085265706268e-21,5.773085265706268e-17,0.9998832844006701,5.772411456599498e-21,0.0004326818555124163
2.8000000000000043,2466229593332469.0,0.0004752029645953941,4.6325465629324876e-15,5.1170635569583054e-21,5.1170635569583055e-17,0.9998822329087843,5.116460935267637e-21,0.00038351426537068837
2.825000000000003,2466231040185507.0,0.00042158967912800784,4.1098940127091805e-15,4.5397468950819416e-21,4.5397468950819416e-17,0.9998811814168984,4.539207488788228e-21,0.00034024547009362086
2.8500000000000014,2466232487038545.0,0.0003744540589398479,3.650389397706895e-15,4.032182796644919e-21,4.0321827966449193e-17,0.9998801299250125,4.031699458590722e-21,0.0003022044979278736
2.875,2466233933891582.5,0.0003330514804190354,3.2467737069116204e-15,3.586353032318134e-21,3.586353032318134e-17,0.9998790784331267,3.585919364890105e-21,0.0002687903977036017
2.8999999999999986,2466235380744620.5,0.00029671608088969336,2.8925557353428806e-15,3.195087483464868e-21,3.195087483464868e-17,0.9998780269412408,3.1946977688715065e-21,0.0002394657825482418
2.9250000000000043,2466236827597658.0,0.0002648533623627324,2.5819399812441337e-15,2.8519844981146952e-21,2.8519844981146954e-17,0.999876975449355,2.8516336340033682e-21,0.00021375086071692521
2.950000000000003,2466238274450696.0,0.00023693337002887922,2.3097601461847747e-15,2.551337435856237e-21,2.5513374358562373e-17,0.9998759239574692,2.5510208760040355e-21,0.00019121793027068967
2.9750000000000014,2466239721303734.0,0.0002124844158442883,2.0714179490321217e-15,2.288067082376363e-21,2.288067082376363e-17,0.9998748724655833,2.2877807821837653e-21,0.00017148631367362458
3.0,2466241168156771.5,0.00019108731712703326,1.8628269605399852e-15,2.057659609721117e-21,2.057659609721117e-17,0.9998738209736975,2.0573999762351004e-21,0.00015421770803140358
