physics_orbit_id,frequency_pair_id,frequency_i,frequency_j,x_i,x_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI_kg_m_per_s,DeltaE_SI_J,p_parallel_over_sigma_p,required_parallel_speed_over_c,log_dynamic_structure_factor,same_ray_frequency_change,log_dynamic_structure_factor_relative,recommended_active
1013,78,5,8,-1.5,0.0,5,-1/3,-0.3333333333333333,24,8.900553574923619e-27,5.752169835188301e-23,1.2985264389481108,2.1548410622695454e-05,49.70949767073335,False,-1.8347637383679398,True
1014,78,5,8,-1.5,0.0,6,0,0.0,192,7.708105504225269e-27,5.752169835188301e-23,1.4995634819755126,2.488452194364489e-05,49.57207884496815,False,-1.972182564133135,True
1015,78,5,8,-1.5,0.0,7,1/3,0.3333333333333333,24,6.293641790605038e-27,5.752169835188301e-23,1.8367716665484952,3.0480326702459407e-05,49.21229163958692,False,-2.331969769514366,True
1016,78,5,8,-1.5,0.0,8,1/2,0.5,48,5.450453673827651e-27,5.752169835188301e-23,2.121030341276053,3.519746026429473e-05,48.79361289886877,False,-2.7506485102325158,True
1017,78,5,8,-1.5,0.0,9,1/sqrt(3),0.5773502691896258,48,5.0111563019033555e-27,5.752169835188301e-23,2.3070231536517483,3.828391994176425e-05,48.46585199829782,False,-3.0784094108034665,True
1018,78,5,8,-1.5,0.0,10,1/sqrt(2),0.7071067811865475,48,4.171596641522296e-27,5.752169835188301e-23,2.7714368387585817,4.599063771455588e-05,47.46996667549315,False,-4.074294733608141,True
1019,78,5,8,-1.5,0.0,11,sqrt(2/3),0.816496580927726,48,3.3019442112272184e-27,5.752169835188301e-23,3.5014846378042934,5.81054235796596e-05,45.4139878169945,False,-6.130273592106789,True
1020,78,5,8,-1.5,0.0,12,1,1.0,26,1.9187173756528864e-31,5.752169835188301e-23,60260.890161225274,0.999999974382593,-1815687380.2142484,True,-1815687431.7585099,False
1021,79,5,9,-1.5,0.5,0,-1,-1.0,26,1.0900971299833689e-26,7.669559780262113e-23,1.413575489391686,2.345759329803444e-05,49.35074687384439,False,-2.193514535256895,True
1022,79,5,9,-1.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388850360251273e-26,7.669559780262113e-23,1.4833210687697251,2.4614987047193093e-05,49.297842754449675,False,-2.246418654651613,True
1023,79,5,9,-1.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071184268885149e-26,7.669559780262113e-23,1.5301468560742633,2.53920380661824e-05,49.258343597234834,False,-2.2859178118664545,True
1024,79,5,9,-1.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680867377032143e-27,7.669559780262113e-23,1.5918877250267685,2.6416597564153293e-05,49.20149183440544,False,-2.3427695746958506,True
1025,79,5,9,-1.5,0.5,4,-1/2,-0.5,48,9.440518072447637e-27,7.669559780262113e-23,1.6324453625566182,2.7089631705905234e-05,49.161246811216664,False,-2.3830145978846247,True
1026,79,5,9,-1.5,0.5,5,-1/3,-0.3333333333333333,24,8.900605796331018e-27,7.669559780262113e-23,1.7315365945483598,2.873400219542451e-05,49.053467770735196,False,-2.4907936383660925,True
1027,79,5,9,-1.5,0.5,6,0,0.0,192,7.708150729755038e-27,7.669559780262113e-23,1.9995605425169023,3.3181728413629686e-05,48.697297114358214,False,-2.846964294743074,True
1028,79,5,9,-1.5,0.5,7,1/3,0.3333333333333333,24,6.2936787178537245e-27,7.669559780262113e-23,2.4491405028762263,4.0642287785378435e-05,47.90000624831775,False,-3.644255160783537,True
1029,79,5,9,-1.5,0.5,8,1/2,0.5,48,5.450485654419778e-27,7.669559780262113e-23,2.8281329664602044,4.693148220088071e-05,47.04382384769317,False,-4.50043756140812,True
1030,79,5,9,-1.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011185705355674e-27,7.669559780262113e-23,3.0761131339431036,5.104659169340282e-05,46.39578804005071,False,-5.148473369050578,True
1031,79,5,9,-1.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.1716211198293806e-27,7.669559780262113e-23,3.6953109405662863,6.132187619557836e-05,44.4827304095391,False,-7.061530999562187,True
1032,79,5,9,-1.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.3019635881628446e-27,7.669559780262113e-23,4.668684883621783,7.747454031182295e-05,40.64587001178087,False,-10.898391397320417,True
1033,79,5,9,-1.5,0.5,12,1,1.0,26,2.558289905867582e-31,7.669559780262113e-23,60260.88847325854,0.9999999463716114,-1815687278.783554,True,-1815687330.3278155,False
1034,80,5,10,-1.5,1.0,0,-1,-1.0,26,1.0901035257077905e-26,9.586949725302793e-23,1.7671226511448657,2.9324535385187795e-05,48.78847760675719,False,-2.755783802344098,True
1035,80,5,10,-1.5,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.0388911312985983e-26,9.586949725302793e-23,1.8542964253592178,3.077114149651401e-05,48.67874996731507,False,-2.865511441786218,True
1036,80,5,10,-1.5,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071243357941698e-26,9.586949725302793e-23,1.9128235469313104,3.1742370429843614e-05,48.59956546984074,False,-2.944695939260548,True
1037,80,5,10,-1.5,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.680924176189034e-27,9.586949725302793e-23,1.9899933204614162,3.3022965046795876e-05,48.48850252407181,False,-3.0557588850294763,True
1038,80,5,10,-1.5,1.0,4,-1/2,-0.5,48,9.440573461533332e-27,9.586949725302793e-23,2.0406864615413625,3.38641929086096e-05,48.41147925777518,False,-3.1327821513261114,True
1039,80,5,10,-1.5,1.0,5,-1/3,-0.3333333333333333,24,8.900658017891603e-27,9.586949725302793e-23,2.1645416690413404,3.591950944966565e-05,48.20995107418263,False,-3.334310334918662,True
1040,80,5,10,-1.5,1.0,6,0,0.0,192,7.708195955550129e-27,9.586949725302793e-23,2.4995517357977253,4.1478837519297416e-05,47.572532988736796,False,-3.9717284203644923,True
1041,80,5,10,-1.5,1.0,7,1/3,0.3333333333333333,24,6.293715645535685e-27,9.586949725302793e-23,3.0615021530537216,5.0804129617651936e-05,46.212747265749016,False,-5.331514143352273,True
1042,80,5,10,-1.5,1.0,8,1/2,0.5,48,5.450517635574745e-27,9.586949725302793e-23,3.535227293500734,5.866536643383524e-05,44.79407000976465,False,-6.750191399336636,True
1043,80,5,10,-1.5,1.0,9,1/sqrt(3),0.5773502691896258,48,5.011215109451741e-27,9.586949725302793e-23,3.845194088410867,6.380911366591704e-05,43.73425939000926,False,-7.810002019092032,True
1044,80,5,10,-1.5,1.0,10,1/sqrt(2),0.7071067811865475,48,4.171645598973386e-27,9.586949725302793e-23,4.619174199247496,7.665293474022439e-05,40.64200087377681,False,-10.90226053532448,True
1045,80,5,10,-1.5,1.0,11,sqrt(2/3),0.816496580927726,48,3.301982966223572e-27,9.586949725302793e-23,5.835871428532404,9.684342968414344e-05,34.51547574924932,False,-17.02878565985197,True
1046,80,5,10,-1.5,1.0,12,1,1.0,26,3.197862350085798e-31,9.586949725302793e-23,60260.889080796376,0.9999999564534043,-1815687315.6174676,True,-1815687367.161729,False
1047,81,5,11,-1.5,1.5,0,-1,-1.0,26,1.090109921432212e-26,1.1504339670376602e-22,2.1206656643495974,3.519140862921038e-05,48.10122154181352,False,-3.443039867287766,True
1048,81,5,11,-1.5,1.5,1,-sqrt(2/3),-0.816496580927726,48,1.0388972265756818e-26,1.1504339670376602e-22,2.225267428877192,3.692722370874392e-05,47.92204415177245,False,-3.622217257328842,True
1049,81,5,11,-1.5,1.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071302447057723e-26,1.1504339670376602e-22,2.2954957473979722,3.809262827767445e-05,47.794356200431984,False,-3.749905208669304,True
1050,81,5,11,-1.5,1.5,3,-1/sqrt(3),-0.5773502691896258,48,9.680980975435213e-27,1.1504339670376602e-22,2.3880942444406004,3.962925500892172e-05,47.61703630453382,False,-3.9272251045674693,True
1051,81,5,11,-1.5,1.5,4,-1/2,-0.5,48,9.440628850727345e-27,1.1504339670376602e-22,2.4489227701247147,4.063867461694778e-05,47.49506264079089,False,-4.049198768310397,True
1052,81,5,11,-1.5,1.5,5,-1/3,-0.3333333333333333,24,8.900710239605373e-27,1.1504339670376602e-22,2.5975416625090935,4.310493238678033e-05,47.17895418129822,False,-4.365307227803072,True
1053,81,5,11,-1.5,1.5,6,0,0.0,192,7.708241181610542e-27,1.1504339670376602e-22,2.9995370618869055,4.9775849261791835e-05,46.197795268632994,False,-5.346466140468294,True
1054,81,5,11,-1.5,1.5,7,1/3,0.3333333333333333,24,6.293752573650912e-27,1.1504339670376602e-22,3.6738566171021696,6.0965852199631524e-05,44.15052789337135,False,-7.3937335157299415,True
1055,81,5,11,-1.5,1.5,8,1/2,0.5,48,5.450549617292542e-27,1.1504339670376602e-22,4.242313322349102,7.039911296235287e-05,42.04436898799999,False,-9.4998924211013,True
1056,81,5,11,-1.5,1.5,9,1/sqrt(3),0.5773502691896258,48,5.011244514191545e-27,1.1504339670376602e-22,4.614266016944119,7.657148585746625e-05,40.481286873452355,False,-11.062974535648934,True
1057,81,5,11,-1.5,1.5,10,1/sqrt(2),0.7071067811865475,48,4.171670078954298e-27,1.1504339670376602e-22,5.543026614469,9.198381334296452e-05,35.94780812275179,False,-15.596453286349501,True
1058,81,5,11,-1.5,1.5,11,sqrt(2/3),0.816496580927726,48,3.302002345409377e-27,1.1504339670376602e-22,7.0030442716246615,0.00011621209168149526,27.022853010325584,False,-24.521408398775705,True
1059,81,5,11,-1.5,1.5,12,1,1.0,26,3.8374346079783016e-31,1.1504339670376602e-22,60260.892411946814,1.0000000117322154,-1815687516.5378819,True,-1815687568.0821433,False
1060,82,5,12,-1.5,2.0,0,-1,-1.0,26,1.0901163171566337e-26,1.3421729615417284e-22,2.474204529066681,4.105821303111114e-05,47.28898307893394,False,-4.25527833016735,True
1061,82,5,12,-1.5,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389033218563778e-26,1.3421729615417284e-22,2.596234079383577,4.3083233684877303e-05,47.02773015225614,False,-4.516531256845148,True
1062,82,5,12,-1.5,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071361536233221e-26,1.3421729615417284e-22,2.6781634575332816,4.44428116106545e-05,46.84272094389316,False,-4.701540465208126,True
1063,82,5,12,-1.5,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681037774770678e-27,1.3421729615417284e-22,2.7861904970217717,4.62354674514842e-05,46.5870987547636,False,-4.9571626543376865,True
1064,82,5,12,-1.5,2.0,4,-1/2,-0.5,48,9.440684240029672e-27,1.3421729615417284e-22,2.857154288362833,4.741307683185168e-05,46.4120028269507,False,-5.132258582150591,True
1065,82,5,12,-1.5,2.0,5,-1/3,-0.3333333333333333,24,8.90076246147232e-27,1.3421729615417284e-22,3.0305365750037354,5.0290271007633375e-05,45.96048369217571,False,-5.583777716925582,True
1066,82,5,12,-1.5,2.0,6,0,0.0,192,7.708286407936272e-27,1.3421729615417284e-22,3.499516520818808,5.807276364168322e-05,44.57309275445573,False,-6.97116865464556,True
1067,82,5,12,-1.5,2.0,7,1/3,0.3333333333333333,24,6.2937895021993986e-27,1.3421729615417284e-22,4.28620389500044,7.112745553096657e-05,41.71336133264989,False,-9.8309000764514,True
1068,82,5,12,-1.5,2.0,8,1/2,0.5,48,5.450581599573159e-27,1.3421729615417284e-22,4.949391052907914,8.213272178481729e-05,38.79473838548847,False,-12.749523023612817,True
1069,82,5,12,-1.5,2.0,9,1/sqrt(3),0.5773502691896258,48,5.011273919575076e-27,1.3421729615417284e-22,5.383328919378793,8.933370826532789e-05,36.636891316041805,False,-14.907370093059484,True
1070,82,5,12,-1.5,2.0,10,1/sqrt(2),0.7071067811865475,48,4.171694559772102e-27,1.3421729615417284e-22,6.46686818583377,0.00010731451199721022,30.40018221230091,False,-21.14407919680038,True
1071,82,5,12,-1.5,2.0,11,sqrt(2/3),0.816496580927726,48,3.302021725720246e-27,1.3421729615417284e-22,8.170203411906442,0.0001355805262874148,18.16804978028628,False,-33.37621162881501,True
1072,82,5,12,-1.5,2.0,12,1,1.0,26,4.477007127955324e-31,1.3421729615417284e-22,60260.891263510566,0.999999992674478,-1815687447.4862397,True,-1815687499.0305011,False
1073,83,5,13,-1.5,2.5,0,-1,-1.0,26,1.0901227128810555e-26,1.5339119560491093e-22,2.827739245381352,4.692494859230452e-05,46.35176661783224,False,-5.1924947912690484,True
1074,83,5,13,-1.5,2.5,1,-sqrt(2/3),-0.816496580927726,48,1.038909417140686e-26,1.5339119560491093e-22,2.967196376963941,4.923917142633415e-05,45.995812812978656,False,-5.548448596122633,True
1075,83,5,13,-1.5,2.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071420625468198e-26,1.5339119560491093e-22,3.060826677422716,5.079292043020226e-05,45.7446648548771,False,-5.799596554224188,True
1076,83,5,13,-1.5,2.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681094574195427e-27,1.5339119560491093e-22,3.1842820782898955,5.284160237589329e-05,45.398695453488756,False,-6.145565955612533,True
1077,83,5,13,-1.5,2.5,4,-1/2,-0.5,48,9.440739629440315e-27,1.5339119560491093e-22,3.2653810163400885,5.418739955472141e-05,45.16230568268881,False,-6.381955726412478,True
1078,83,5,13,-1.5,2.5,5,-1/3,-0.3333333333333333,24,8.900814683492446e-27,1.5339119560491093e-22,3.4635264066073055,5.747552531358619e-05,44.554546206637475,False,-6.989715202463813,True
1079,83,5,13,-1.5,2.5,6,0,0.0,192,7.708331634527313e-27,1.5339119560491093e-22,3.9994901126623574,6.636958066011534e-05,42.6984342463037,False,-8.84582716279759,True
1080,83,5,13,-1.5,2.5,7,1/3,0.3333333333333333,24,6.293826431181138e-27,1.5339119560491093e-22,4.8985439867697345,8.128893961200886e-05,38.901260784739314,False,-12.643000624361974,True
1081,83,5,13,-1.5,2.5,8,1/2,0.5,48,5.450613582416588e-27,1.5339119560491093e-22,5.656460485128651,9.386619290042344e-05,35.04519580511175,False,-16.499065603989536,True
1082,83,5,13,-1.5,2.5,9,1/sqrt(3),0.5773502691896258,48,5.0113033256023235e-27,1.5339119560491093e-22,6.152382795604005,0.00010209578088766182,32.20109354337254,False,-19.343167865728752,True
1083,83,5,13,-1.5,2.5,10,1/sqrt(2),0.7071067811865475,48,4.171719041426785e-27,1.5339119560491093e-22,7.390698913008663,0.00012264503069743315,23.99915319890328,False,-27.54510821019801,True
1084,83,5,13,-1.5,2.5,11,sqrt(2/3),0.816496580927726,48,3.3020411071561554e-27,1.5339119560491093e-22,9.337348848466414,0.00015494873348677885,7.951114047722378,False,-43.59314736137891,True
1085,83,5,13,-1.5,2.5,12,1,1.0,26,5.116579489248358e-31,1.5339119560491093e-22,60260.892271224926,1.0000000093970045,-1815687508.3455372,True,-1815687559.8897986,False
1086,84,5,14,-1.5,3.0,0,-1,-1.0,26,1.090129108605477e-26,1.7256509505531774e-22,3.18126981335441,5.279161531379945e-05,45.28957655812783,False,-6.254684850973462,True
1087,84,5,14,-1.5,3.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389155124286064e-26,1.7256509505531774e-22,3.3381543216782106,5.539503693410889e-05,44.826296978054245,False,-6.717964431047044,True
1088,84,5,14,-1.5,3.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071479714762647e-26,1.7256509505531774e-22,3.443485407125307,5.714295473729731e-05,44.50019308793636,False,-7.044068321164929,True
1089,84,5,14,-1.5,3.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681151373709457e-27,1.7256509505531774e-22,3.5823689883024215,5.944765978310231e-05,44.05183197933464,False,-7.492429429766652,True
1090,84,5,14,-1.5,3.0,4,-1/2,-0.5,48,9.440795018959268e-27,1.7256509505531774e-22,3.6736029541126403,6.09616427864889e-05,43.74597707433647,False,-7.798284334764816,True
1091,84,5,14,-1.5,3.0,5,-1/3,-0.3333333333333333,24,8.900866905665747e-27,1.7256509505531774e-22,3.8965111573719184,6.46606953055036e-05,42.96114832440296,False,-8.583113084698326,True
1092,84,5,14,-1.5,3.0,6,0,0.0,192,7.708376861383661e-27,1.7256509505531774e-22,4.499457837451926,7.466630031765858e-05,40.57382854418997,False,-10.970432864911317,True
1093,84,5,14,-1.5,3.0,7,1/3,0.3333333333333333,24,6.293863360596121e-27,1.7256509505531774e-22,5.510876892388937,9.145030444240801e-05,35.71423945082061,False,-15.830021958280682,True
1094,84,5,14,-1.5,3.0,8,1/2,0.5,48,5.450645565822817e-27,1.7256509505531774e-22,6.363521618913942,0.00010559952630755547,30.795758849993064,False,-20.748502559108225,True
1095,84,5,14,-1.5,3.0,9,1/sqrt(3),0.5773502691896258,48,5.0113327322732745e-27,1.7256509505531774e-22,6.921427645455729,0.00011485770372174616,27.173914381503952,False,-24.370347027597337,True
1096,84,5,14,-1.5,3.0,10,1/sqrt(2),0.7071067811865475,48,4.171743523918331e-27,1.7256509505531774e-22,8.31451879559672,0.000137975369437046,16.744751140446866,False,-34.79951026865442,True
1097,84,5,14,-1.5,3.0,11,sqrt(2/3),0.816496580927726,48,3.302060489717088e-27,1.7256509505531774e-22,10.50448058031262,0.00017431671326312653,-3.627906194237049,False,-55.17216760333834,True
1098,84,5,14,-1.5,3.0,12,1,1.0,26,5.7561520314070125e-31,1.7256509505531774e-22,60260.891161412306,0.9999999909802072,-1815687441.5850224,True,-1815687493.129284,False
1099,85,5,15,-1.5,3.5,0,-1,-1.0,26,1.0901355043298986e-26,1.9173899450605586e-22,3.5347962330710834,5.865821319701026e-05,44.10241729921612,False,-7.441844109885167,True
1100,85,5,15,-1.5,3.5,1,-sqrt(2/3),-0.816496580927726,48,1.038921607720139e-26,1.9173899450605586e-22,3.709107913611949,6.155083020962142e-05,43.519187491356334,False,-8.025073917744955,True
1101,85,5,15,-1.5,3.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0071538804116571e-26,1.9173899450605586e-22,3.82613964672653,6.349291453335805e-05,43.10931079737148,False,-8.43495061172981,True
1102,85,5,15,-1.5,3.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681208173312769e-27,1.9173899450605586e-22,3.9804512271443104,6.605363967452117e-05,42.546513910660224,False,-8.997747498441065,True
1103,85,5,15,-1.5,3.5,4,-1/2,-0.5,48,9.440850408586527e-27,1.9173899450605586e-22,4.081820101764858,6.773580652855423e-05,42.16302286794926,False,-9.38123854115203,True
1104,85,5,15,-1.5,3.5,5,-1/3,-0.3333333333333333,24,8.900919127992222e-27,1.9173899450605586e-22,4.329490827379611,7.184578098474694e-05,41.180296644894355,False,-10.363964764206933,True
1105,85,5,15,-1.5,3.5,6,0,0.0,192,7.708422088505311e-27,1.9173899450605586e-22,4.999419695256439,8.296292261545671e-05,38.19928444778283,False,-13.344976961318459,True
1106,85,5,15,-1.5,3.5,7,1/3,0.3333333333333333,24,6.293900290444342e-27,1.9173899450605586e-22,6.123202611879255,0.00010161155002251596,32.15231053171241,False,-19.39195087738888,True
1107,85,5,15,-1.5,3.5,8,1/2,0.5,48,5.450677549791837e-27,1.9173899450605586e-22,7.0705744542152935,0.00011733272200540865,26.046445122978785,False,-25.497816286122504,True
1108,85,5,15,-1.5,3.5,9,1/sqrt(3),0.5773502691896258,48,5.011362139587918e-27,1.9173899450605586e-22,7.690463468823111,0.00012761947676574132,21.55537465634673,False,-29.98888675275456,True
1109,85,5,15,-1.5,3.5,10,1/sqrt(2),0.7071067811865475,48,4.1717680072467244e-27,1.9173899450605586e-22,9.238327833264869,0.0001533055282105216,8.637006095343537,False,-42.90725531375775,True
1110,85,5,15,-1.5,3.5,11,sqrt(2/3),0.816496580927726,48,3.302079873403021e-27,1.9173899450605586e-22,11.671598606533884,0.00019368446560133715,-16.568962949338108,False,-68.1132243584394,True
1111,85,5,15,-1.5,3.5,12,1,1.0,26,6.39572444218215e-31,1.9173899450605586e-22,60260.891511568785,0.9999999967908827,-1815687462.7911246,True,-1815687514.335386,False
1112,86,5,16,-1.5,4.0,0,-1,-1.0,26,1.0901419000543203e-26,2.1091289395646265e-22,3.8883185045921675,6.452474224294582e-05,42.79029324041542,False,-8.753968168685866,True
1113,86,5,16,-1.5,4.0,1,-sqrt(2/3),-0.816496580927726,48,1.0389277030152839e-26,2.1091289395646265e-22,4.080057152825081,6.770655125386613e-05,42.074489196679146,False,-9.469772212422143,True
1114,86,5,16,-1.5,4.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0071597893529965e-26,2.1091289395646265e-22,4.208789396285413,6.984279981936406e-05,41.572023137402994,False,-9.972238271698295,True
1115,86,5,16,-1.5,4.0,3,-1/sqrt(3),-0.5773502691896258,48,9.681264973005359e-27,2.1091289395646265e-22,4.378528794873011,7.265954205110316e-05,40.882746825744135,False,-10.661514583357153,True
1116,86,5,16,-1.5,4.0,4,-1/2,-0.5,48,9.440905798322096e-27,2.1091289395646265e-22,4.4900324593528955,7.450989078184922e-05,40.4134489295028,False,-11.13081247959849,True
1117,86,5,16,-1.5,4.0,5,-1/3,-0.3333333333333333,24,8.900971350471864e-27,2.1091289395646265e-22,4.762465416682499,7.903078235218107e-05,39.21199776745682,False,-12.332263641644467,True
1118,86,5,16,-1.5,4.0,6,0,0.0,192,7.708467315892257e-27,2.1091289395646265e-22,5.499375686110269,9.125944755408017e-05,35.57481075669951,False,-15.969450652401775,True
1119,86,5,16,-1.5,4.0,7,1/3,0.3333333333333333,24,6.2939372207257895e-27,2.1091289395646265e-22,6.735521145219589,0.00011177267635198256,28.215487228311474,False,-23.328774180789814,True
1120,86,5,16,-1.5,4.0,8,1/2,0.5,48,5.450709534323638e-27,2.1091289395646265e-22,7.777618990935359,0.00012906577999236755,20.797272227225857,False,-30.74698918187543,True
