physics_orbit_id,frequency_i,frequency_j,x_i,x_j,width_i,width_j,mu_id,mu_label,mu,edge_multiplicity,Q_SI,DeltaE_SI,p_parallel_over_sigma,required_speed_over_c,active,background_lane,max_fractional_detuning
5219,21,25,3.5,5.625,0.5,0.75,2,-1/sqrt(2),-0.7071067811865475,48,1.0072380816921397e-26,8.148907266489152e-23,1.6256255534710191,2.6976460312441796e-05,True,series_v0_8,0.0001320139546082117
5220,21,25,3.5,5.625,0.5,0.75,3,-1/sqrt(3),-0.5773502691896258,48,9.68201755191454e-27,8.148907266489152e-23,1.6912159745253383,2.8064901243177774e-05,True,series_v0_8,0.0001320139546082117
5221,21,25,3.5,5.625,0.5,0.75,4,-1/2,-0.5,48,9.441639691673742e-27,8.148907266489152e-23,1.734302446623695,2.877990015672381e-05,True,series_v0_8,0.0001320139546082117
5222,21,25,3.5,5.625,0.5,0.75,5,-1/3,-0.3333333333333333,24,8.901663269131207e-27,8.148907266489152e-23,1.8395723547544538,3.052680275229404e-05,True,series_v0_8,0.0001320139546082117
5223,21,25,3.5,5.625,0.5,0.75,6,0,0.0,192,7.709066528200486e-27,8.148907266489152e-23,2.1243095112690873,3.525187648516795e-05,True,series_v0_8,0.0001320139546082117
5224,21,25,3.5,5.625,0.5,0.75,7,1/3,0.3333333333333333,24,6.294426464376436e-27,8.148907266489152e-23,2.6019261848856075,4.3177691389384895e-05,True,series_v0_8,0.0001320139546082117
5225,21,25,3.5,5.625,0.5,0.75,8,1/2,0.5,48,5.451133222097322e-27,8.148907266489152e-23,3.004554688541299,4.9859114319981824e-05,True,series_v0_8,0.0001320139546082117
5226,21,25,3.5,5.625,0.5,0.75,9,1/sqrt(3),0.5773502691896258,48,5.011781080300789e-27,8.148907266489152e-23,3.2680006739858127,5.4230871491023824e-05,True,series_v0_8,0.0001320139546082117
5227,21,25,3.5,5.625,0.5,0.75,10,1/sqrt(2),0.7071067811865475,48,4.17211674709086e-27,8.148907266489152e-23,3.9258170493112234,6.514701223693552e-05,True,series_v0_8,0.0001320139546082117
5228,21,25,3.5,5.625,0.5,0.75,11,sqrt(2/3),0.816496580927726,48,3.302355892523716e-27,8.148907266489152e-23,4.959900752551965,8.230712510588843e-05,True,series_v0_8,0.0001320139546082117
5229,21,25,3.5,5.625,0.5,0.75,12,1,1.0,26,2.718182700126264e-31,8.148907266489152e-23,60260.8956749234,1.0000000658797146,False,series_v0_8,0.0001320139546082117
5230,21,26,3.5,6.5,0.5,1.0,0,-1,-1.0,26,1.0902378359206451e-26,1.1504339670343472e-22,2.1204166990742217,3.518727717233459e-05,True,series_v0_8,0.00015254861368918662
5231,21,26,3.5,6.5,0.5,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.0390191317199638e-26,1.1504339670343472e-22,2.2250061981929834,3.692288871341249e-05,True,series_v0_8,0.00015254861368918662
5232,21,26,3.5,6.5,0.5,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0072484222835345e-26,1.1504339670343472e-22,2.295226281502681,3.8088156623046264e-05,True,series_v0_8,0.00015254861368918662
5233,21,26,3.5,6.5,0.5,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.682116950536666e-27,1.1504339670343472e-22,2.3878139197289623,3.9624603157551674e-05,True,series_v0_8,0.00015254861368918662
5234,21,26,3.5,6.5,0.5,1.0,4,-1/2,-0.5,48,9.441736622692068e-27,1.1504339670343472e-22,2.4486353119632014,4.063390438946889e-05,True,series_v0_8,0.00015254861368918662
5235,21,26,3.5,6.5,0.5,1.0,5,-1/3,-0.3333333333333333,24,8.901754657029616e-27,1.1504339670343472e-22,2.5972367749265555,4.309987292659128e-05,True,series_v0_8,0.00015254861368918662
5236,21,26,3.5,6.5,0.5,1.0,6,0,0.0,192,7.709145673631814e-27,1.1504339670343472e-22,2.9991850261380124,4.977000740086126e-05,True,series_v0_8,0.00015254861368918662
5237,21,26,3.5,6.5,0.5,1.0,7,1/3,0.3333333333333333,24,6.2944910882932986e-27,1.1504339670343472e-22,3.67342548530079,6.095869777842763e-05,True,series_v0_8,0.00015254861368918662
5238,21,26,3.5,6.5,0.5,1.0,8,1/2,0.5,48,5.451189189733518e-27,1.1504339670343472e-22,4.241815507030081,7.039085196081542e-05,True,series_v0_8,0.00015254861368918662
5239,21,26,3.5,6.5,0.5,1.0,9,1/sqrt(3),0.5773502691896258,48,5.011832538172319e-27,1.1504339670343472e-22,4.613724567669531,7.656250077179513e-05,True,series_v0_8,0.00015254861368918662
5240,21,26,3.5,6.5,0.5,1.0,10,1/sqrt(2),0.7071067811865475,48,4.172159586507358e-27,1.1504339670343472e-22,5.54237620820039,9.197302016931227e-05,True,series_v0_8,0.00015254861368918662
5241,21,26,3.5,6.5,0.5,1.0,11,sqrt(2/3),0.816496580927726,48,3.3023898053593635e-27,1.1504339670343472e-22,7.002222577915781,0.00011619845607661734,True,series_v0_8,0.00015254861368918662
5242,21,26,3.5,6.5,0.5,1.0,12,1,1.0,26,3.8374346079783016e-31,1.1504339670343472e-22,60260.89241177326,1.0000000117293353,False,series_v0_8,0.00015254861368918662
5243,21,27,3.5,7.625,0.5,1.25,0,-1,-1.0,26,1.0902522263005939e-26,1.5818467046718133e-22,2.915779986868632,4.8385941601142514e-05,True,series_v0_8,0.0001789503182218107
5244,21,27,3.5,7.625,0.5,1.25,1,-sqrt(2/3),-0.816496580927726,48,1.0390328461066027e-26,1.5818467046718133e-22,3.0595771159657157,5.077218456948651e-05,True,series_v0_8,0.0001789503182218107
5245,21,27,3.5,7.625,0.5,1.25,2,-1/sqrt(2),-0.7071067811865475,48,1.0072617173563746e-26,1.5818467046718133e-22,3.156121301589815,5.237428807131977e-05,True,series_v0_8,0.0001789503182218107
5246,21,27,3.5,7.625,0.5,1.25,3,-1/sqrt(3),-0.5773502691896258,48,9.682244749166848e-27,1.5818467046718133e-22,3.283418833000185,5.448672829264339e-05,True,series_v0_8,0.0001789503182218107
5247,21,27,3.5,7.625,0.5,1.25,4,-1/2,-0.5,48,9.441861248774417e-27,1.5818467046718133e-22,3.3670417302722666,5.5874409339274974e-05,True,series_v0_8,0.0001789503182218107
5248,21,27,3.5,7.625,0.5,1.25,5,-1/3,-0.3333333333333333,24,8.901872156445367e-27,1.5818467046718133e-22,3.5713538847869515,5.926486953218134e-05,True,series_v0_8,0.0001789503182218107
5249,21,27,3.5,7.625,0.5,1.25,6,0,0.0,192,7.709247433237298e-27,1.5818467046718133e-22,4.12399857788909,6.843573769337574e-05,True,series_v0_8,0.0001789503182218107
5250,21,27,3.5,7.625,0.5,1.25,7,1/3,0.3333333333333333,24,6.294574178135838e-27,1.5818467046718133e-22,5.0510351129342705,8.381945520595587e-05,True,series_v0_8,0.0001789503182218107
5251,21,27,3.5,7.625,0.5,1.25,8,1/2,0.5,48,5.4512611506553e-27,1.5818467046718133e-22,5.8325420829719965,9.67881808242907e-05,True,series_v0_8,0.0001789503182218107
5252,21,27,3.5,7.625,0.5,1.25,9,1/sqrt(3),0.5773502691896258,48,5.011898701189276e-27,1.5818467046718133e-22,6.343900394446367,0.00010527392169215013,True,series_v0_8,0.0001789503182218107
5253,21,27,3.5,7.625,0.5,1.25,10,1/sqrt(2),0.7071067811865475,48,4.172214669522701e-27,1.5818467046718133e-22,7.6207606263761365,0.00012646279221503387,True,series_v0_8,0.0001789503182218107
5254,21,27,3.5,7.625,0.5,1.25,11,sqrt(2/3),0.816496580927726,48,3.302433412638787e-27,1.5818467046718133e-22,9.628003276008622,0.00015977200143583772,True,series_v0_8,0.0001789503182218107
5255,21,27,3.5,7.625,0.5,1.25,12,1,1.0,26,5.276472515935148e-31,1.5818467046718133e-22,60260.893211596216,1.0000000250020058,False,series_v0_8,0.0001789503182218107
5256,21,28,3.5,9.25,0.5,2.0,0,-1,-1.0,26,1.0902730124049643e-26,2.2049984368166603e-22,4.0646010025728305,6.745006400625078e-05,True,series_v0_8,0.00021708611365793592
5257,21,28,3.5,9.25,0.5,2.0,1,-sqrt(2/3),-0.816496580927726,48,1.0390526558084724e-26,2.2049984368166603e-22,4.265029547464775,7.077607759850352e-05,True,series_v0_8,0.00021708611365793592
5258,21,28,3.5,9.25,0.5,2.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0072809214036254e-26,2.2049984368166603e-22,4.399596209415045,7.300914548288085e-05,True,series_v0_8,0.00021708611365793592
5259,21,28,3.5,9.25,0.5,2.0,3,-1/sqrt(3),-0.5773502691896258,48,9.682429347986082e-27,2.2049984368166603e-22,4.577028635277257,7.59535497364878e-05,True,series_v0_8,0.00021708611365793592
5260,21,28,3.5,9.25,0.5,2.0,4,-1/2,-0.5,48,9.442041265194607e-27,2.2049984368166603e-22,4.693585976964799,7.788776176670841e-05,True,series_v0_8,0.00021708611365793592
5261,21,28,3.5,9.25,0.5,2.0,5,-1/3,-0.3333333333333333,24,8.902041879192503e-27,2.2049984368166603e-22,4.978366533440317,8.261355570068884e-05,True,series_v0_8,0.00021708611365793592
5262,21,28,3.5,9.25,0.5,2.0,6,0,0.0,192,7.70939442170499e-27,2.2049984368166603e-22,5.74867683961176,9.539647816295515e-05,True,series_v0_8,0.00021708611365793592
5263,21,28,3.5,9.25,0.5,2.0,7,1/3,0.3333333333333333,24,6.294694200668912e-27,2.2049984368166603e-22,7.040851475137478,0.00011683948371707824,True,series_v0_8,0.00021708611365793592
5264,21,28,3.5,9.25,0.5,2.0,8,1/2,0.5,48,5.451365099238376e-27,2.2049984368166603e-22,8.130184098094421,0.00013491642536424953,True,series_v0_8,0.00021708611365793592
5265,21,28,3.5,9.25,0.5,2.0,9,1/sqrt(3),0.5773502691896258,48,5.011994275743921e-27,2.2049984368166603e-22,8.842962600474136,0.00014674463570454104,True,series_v0_8,0.00021708611365793592
5266,21,28,3.5,9.25,0.5,2.0,10,1/sqrt(2),0.7071067811865475,48,4.172294241356709e-27,2.2049984368166603e-22,10.62277455013055,0.0001762797437870875,True,series_v0_8,0.00021708611365793592
5267,21,28,3.5,9.25,0.5,2.0,11,sqrt(2/3),0.816496580927726,48,3.302496410984888e-27,2.2049984368166603e-22,13.42067515580084,0.000222709534759469,True,series_v0_8,0.00021708611365793592
5268,21,28,3.5,9.25,0.5,2.0,12,1,1.0,26,7.355083055229044e-31,2.2049984368166603e-22,60260.89194801312,1.000000004033463,False,series_v0_8,0.00021708611365793592
5269,22,22,4.0,4.0,0.5,0.5,0,-1,-1.0,13,1.0902122530229585e-26,0.0,-0.0006547291465994792,1.0864909696410363e-08,True,series_v0_8,9.387815917208648e-05
5270,22,22,4.0,4.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,24,1.0389947506260863e-26,0.0,-0.0006239703732117481,1.0354482908530571e-08,True,series_v0_8,9.387815917208648e-05
5271,22,22,4.0,4.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,24,1.0072247866609274e-26,0.0,-0.0006048908578818405,1.003786769109695e-08,True,series_v0_8,9.387815917208648e-05
5272,22,22,4.0,4.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,24,9.681889753909275e-27,0.0,-0.0005814478234371642,9.648842009906284e-09,True,series_v0_8,9.387815917208648e-05
5273,22,22,4.0,4.0,0.5,0.5,4,-1/2,-0.5,24,9.4415150663495e-27,0.0,-0.0005670120735532548,9.409287806915244e-09,True,series_v0_8,9.387815917208648e-05
5274,22,22,4.0,4.0,0.5,0.5,5,-1/3,-0.3333333333333333,12,8.901545770787585e-27,0.0,-0.0005345841096322027,8.871161619207558e-09,True,series_v0_8,9.387815917208648e-05
5275,22,22,4.0,4.0,0.5,0.5,6,0,0.0,96,7.70896477045198e-27,0.0,-0.0004629634194009729,7.68265132331124e-09,True,series_v0_8,9.387815917208648e-05
5276,22,22,4.0,4.0,0.5,0.5,7,1/3,0.3333333333333333,12,6.294343377566334e-27,0.0,-0.00037800804903550324,6.272858537943497e-09,True,series_v0_8,9.387815917208648e-05
5277,22,22,4.0,4.0,0.5,0.5,8,1/2,0.5,24,5.4510612651147926e-27,0.0,-0.0003273645732997396,5.4324548482051815e-09,True,series_v0_8,9.387815917208648e-05
5278,22,22,4.0,4.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,24,5.0117149217893566e-27,0.0,-0.0003009795408778919,4.994608150698063e-09,True,series_v0_8,9.387815917208648e-05
5279,22,22,4.0,4.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,24,4.172061669933034e-27,0.0,-0.00025055399709015473,4.157820934959062e-09,True,series_v0_8,9.387815917208648e-05
5280,22,22,4.0,4.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,24,3.30231229311874e-27,0.0,-0.00019832102450540617,3.291040323074168e-09,True,series_v0_8,9.387815917208648e-05
5281,22,23,4.0,4.5,0.5,0.5,0,-1,-1.0,26,1.09021864874738e-26,1.9173899450738107e-23,0.3528633958703124,5.855595327032131e-06,True,series_v0_8,0.0001056122500755876
5282,22,23,4.0,4.5,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0390008458851071e-26,1.9173899450738107e-23,0.3703209181456493,6.1452943636944445e-06,True,series_v0_8,0.0001056122500755876
5283,22,23,4.0,4.5,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.00723069554279e-26,1.9173899450738107e-23,0.3820403709301251,6.339772945953998e-06,True,series_v0_8,0.0001056122500755876
5284,22,23,4.0,4.5,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.681946552708999e-27,1.9173899450738107e-23,0.3974914514126422,6.5961760632222925e-06,True,series_v0_8,0.0001056122500755876
5285,22,23,4.0,4.5,0.5,0.5,4,-1/2,-0.5,48,9.441570455001906e-27,1.9173899450738107e-23,0.4076405583167447,6.764595524284937e-06,True,series_v0_8,0.0001056122500755876
5286,22,23,4.0,4.5,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901597991735402e-27,1.9173899450738107e-23,0.43243492801313876,7.176045952496176e-06,True,series_v0_8,0.0001056122500755876
5287,22,23,4.0,4.5,0.5,0.5,6,0,0.0,192,7.709009995185727e-27,1.9173899450738107e-23,0.4994871662315845,8.288745023508006e-06,True,series_v0_8,0.0001056122500755876
5288,22,23,4.0,4.5,0.5,0.5,7,1/3,0.3333333333333333,24,6.294380303515124e-27,1.9173899450738107e-23,0.6119333502908205,1.0154734405307904e-05,True,series_v0_8,0.0001056122500755876
5289,22,23,4.0,4.5,0.5,0.5,8,1/2,0.5,48,5.451093244018303e-27,1.9173899450738107e-23,0.7067088911854552,1.1727488113611307e-05,True,series_v0_8,0.0001056122500755876
5290,22,23,4.0,4.5,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011744323310319e-27,1.9173899450738107e-23,0.7687168134730255,1.2756479230954392e-05,True,series_v0_8,0.0001056122500755876
5291,22,23,4.0,4.5,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172086145729211e-27,1.9173899450738107e-23,0.923536833596554,1.532564168015199e-05,True,series_v0_8,0.0001056122500755876
5292,22,23,4.0,4.5,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302331666678873e-27,1.9173899450738107e-23,1.1668923750911933,1.936400776816388e-05,True,series_v0_8,0.0001056122500755876
5293,22,23,4.0,4.5,0.5,0.5,12,1,1.0,26,6.395727452058361e-32,1.9173899450738107e-23,60260.863152802674,0.9999995261910407,False,series_v0_8,0.0001056122500755876
5294,22,24,4.0,5.0,0.5,0.5,0,-1,-1.0,26,1.0902250444718019e-26,3.8347798901476214e-23,0.70637737311142,1.1721986733451545e-05,True,series_v0_8,0.00011734634097908873
5295,22,24,4.0,5.0,0.5,0.5,1,-sqrt(2/3),-0.816496580927726,48,1.0390069411477401e-26,3.8347798901476214e-23,0.7412614544192043,1.2300870986916999e-05,True,series_v0_8,0.00011734634097908873
5296,22,24,4.0,5.0,0.5,0.5,2,-1/sqrt(2),-0.7071067811865475,48,1.0072366044306e-26,3.8347798901476214e-23,0.7646811431911714,1.2689509258096815e-05,True,series_v0_8,0.00011734634097908873
5297,22,24,4.0,5.0,0.5,0.5,3,-1/sqrt(3),-0.5773502691896258,48,9.682003351598006e-27,3.8347798901476214e-23,0.7955596801073432,1.3201923463106559e-05,True,series_v0_8,0.00011734634097908873
5298,22,24,4.0,5.0,0.5,0.5,4,-1/2,-0.5,48,9.44162584376262e-27,3.8347798901476214e-23,0.8158433392540341,1.3538520857748558e-05,True,series_v0_8,0.00011734634097908873
5299,22,24,4.0,5.0,0.5,0.5,5,-1/3,-0.3333333333333333,24,8.901650212836392e-27,3.8347798901476214e-23,0.8653993601464062,1.4360878766672414e-05,True,series_v0_8,0.00011734634097908873
5300,22,24,4.0,5.0,0.5,0.5,6,0,0.0,192,7.709055220184779e-27,3.8347798901476214e-23,0.9994314299901415,1.6585075356725842e-05,True,series_v0_8,0.00011734634097908873
5301,22,24,4.0,5.0,0.5,0.5,7,1/3,0.3333333333333333,24,6.2944172298971544e-27,3.8347798901476214e-23,1.2242375243457848,2.0315622449462695e-05,True,series_v0_8,0.00011734634097908873
5302,22,24,4.0,5.0,0.5,0.5,8,1/2,0.5,48,5.4511252234846106e-27,3.8347798901476214e-23,1.4137368511735773,2.3460271017817962e-05,True,series_v0_8,0.00011734634097908873
5303,22,24,4.0,5.0,0.5,0.5,9,1/sqrt(3),0.5773502691896258,48,5.011773725474979e-27,3.8347798901476214e-23,1.537725583418784,2.551780333666043e-05,True,series_v0_8,0.00011734634097908873
5304,22,24,4.0,5.0,0.5,0.5,10,1/sqrt(2),0.7071067811865475,48,4.172110622362245e-27,3.8347798901476214e-23,1.847313381973756,3.0655261309747905e-05,True,series_v0_8,0.00011734634097908873
5305,22,24,4.0,5.0,0.5,0.5,11,sqrt(2/3),0.816496580927726,48,3.302351041364021e-27,3.8347798901476214e-23,2.3339693767118925,3.8731079323209804e-05,True,series_v0_8,0.00011734634097908873
5306,22,24,4.0,5.0,0.5,0.5,12,1,1.0,26,1.2791450604293854e-31,3.8347798901476214e-23,60260.88340937844,0.9999998623389998,False,series_v0_8,0.00011734634097908873
5307,22,25,4.0,5.625,0.5,0.75,0,-1,-1.0,26,1.0902330391273288e-26,6.231517321448471e-23,1.1482640119566518,1.9054879200572332e-05,True,series_v0_8,0.0001320139546082117
5308,22,25,4.0,5.625,0.5,0.75,1,-sqrt(2/3),-0.816496580927726,48,1.0390145602311105e-26,6.231517321448471e-23,1.2049310045189703,1.9995240203522123e-05,True,series_v0_8,0.0001320139546082117
5309,22,25,4.0,5.625,0.5,0.75,2,-1/sqrt(2),-0.7071067811865475,48,1.0072439905487255e-26,6.231517321448471e-23,1.2429757952219709,2.0626574882226745e-05,True,series_v0_8,0.0001320139546082117
5310,22,25,4.0,5.625,0.5,0.75,3,-1/sqrt(3),-0.5773502691896258,48,9.68207435033481e-27,6.231517321448471e-23,1.293138398126756,2.1458998722723317e-05,True,series_v0_8,0.0001320139546082117
5311,22,25,4.0,5.625,0.5,0.75,4,-1/2,-0.5,48,9.441695079865819e-27,6.231517321448471e-23,1.326090080355546,2.2005815759386612e-05,True,series_v0_8,0.0001320139546082117
5312,22,25,4.0,5.625,0.5,0.75,5,-1/3,-0.3333333333333333,24,8.901715489428027e-27,6.231517321448471e-23,1.4065977566705523,2.334180123914328e-05,True,series_v0_8,0.0001320139546082117
5313,22,25,4.0,5.625,0.5,0.75,6,0,0.0,192,7.70911175180667e-27,6.231517321448471e-23,1.6243535108449536,2.695535138773e-05,True,series_v0_8,0.0001320139546082117
5314,22,25,4.0,5.625,0.5,0.75,7,1/3,0.3333333333333333,24,6.2944633884839254e-27,6.231517321448471e-23,1.9896076390006507,3.301656485174642e-05,True,series_v0_8,0.0001320139546082117
5315,22,25,4.0,5.625,0.5,0.75,8,1/2,0.5,48,5.451165198608913e-27,6.231517321448471e-23,2.2975101351048246,3.812605605562229e-05,True,series_v0_8,0.0001320139546082117
5316,22,25,4.0,5.625,0.5,0.75,9,1/sqrt(3),0.5773502691896258,48,5.01181047908599e-27,6.231517321448471e-23,2.498973856935326,4.146924790244892e-05,True,series_v0_8,0.0001320139546082117
5317,22,25,4.0,5.625,0.5,0.75,10,1/sqrt(2),0.7071067811865475,48,4.1721412193303445e-27,6.231517321448471e-23,3.002018824220982,4.981703289289753e-05,True,series_v0_8,0.0001320139546082117
5318,22,25,4.0,5.625,0.5,0.75,11,sqrt(2/3),0.816496580927726,48,3.302375261302475e-27,6.231517321448471e-23,3.792796369379113,6.293959916738785e-05,True,series_v0_8,0.0001320139546082117
5319,22,25,4.0,5.625,0.5,0.75,12,1,1.0,26,2.0786102973497943e-31,6.231517321448471e-23,60260.895754709214,1.0000000672037213,False,series_v0_8,0.0001320139546082117
5320,22,26,4.0,6.5,0.5,1.0,0,-1,-1.0,26,1.0902442316450667e-26,9.586949725302793e-23,1.7668944188976685,2.9320747982765766e-05,True,series_v0_8,0.00015254861368918662
5321,22,26,4.0,6.5,0.5,1.0,1,-sqrt(2/3),-0.816496580927726,48,1.0390252269573109e-26,9.586949725302793e-23,1.85405695048248,3.076716752815804e-05,True,series_v0_8,0.00015254861368918662
5322,22,26,4.0,6.5,0.5,1.0,2,-1/sqrt(2),-0.7071067811865475,48,1.0072543311297126e-26,9.586949725302793e-23,1.9125765235216587,3.173827119727897e-05,True,series_v0_8,0.00015254861368918662
5323,22,26,4.0,6.5,0.5,1.0,3,-1/sqrt(3),-0.5773502691896258,48,9.682173748800693e-27,9.586949725302793e-23,1.9897363436412736,3.301870064225634e-05,True,series_v0_8,0.00015254861368918662
5324,22,26,4.0,6.5,0.5,1.0,4,-1/2,-0.5,48,9.441792010694604e-27,9.586949725302793e-23,2.040422946036166,3.38598199977923e-05,True,series_v0_8,0.00015254861368918662
5325,22,26,4.0,6.5,0.5,1.0,5,-1/3,-0.3333333333333333,24,8.90180687705838e-27,9.586949725302793e-23,2.1642621772647623,3.5914871420445205e-05,True,series_v0_8,0.00015254861368918662
5326,22,26,4.0,6.5,0.5,1.0,6,0,0.0,192,7.709190896773714e-27,9.586949725302793e-23,2.499229026410178,4.147348231497805e-05,True,series_v0_8,0.00015254861368918662
5327,22,26,4.0,6.5,0.5,1.0,7,1/3,0.3333333333333333,24,6.294528011642616e-27,9.586949725302793e-23,3.0611069407802876,5.079757126343161e-05,True,series_v0_8,0.00015254861368918662
5328,22,26,4.0,6.5,0.5,1.0,8,1/2,0.5,48,5.451221165260218e-27,9.586949725302793e-23,3.534770955759953,5.8657793732405354e-05,True,series_v0_8,0.00015254861368918662
5329,22,26,4.0,6.5,0.5,1.0,9,1/sqrt(3),0.5773502691896258,48,5.0118619358310474e-27,9.586949725302793e-23,3.8446977534457196,6.380087723012752e-05,True,series_v0_8,0.00015254861368918662
5330,22,26,4.0,6.5,0.5,1.0,10,1/sqrt(2),0.7071067811865475,48,4.172184057282345e-27,9.586949725302793e-23,4.618577988123963,7.664304090847606e-05,True,series_v0_8,0.00015254861368918662
5331,22,26,4.0,6.5,0.5,1.0,11,sqrt(2/3),0.816496580927726,48,3.302409172169353e-27,9.586949725302793e-23,5.835118205046997,9.683093030910771e-05,True,series_v0_8,0.00015254861368918662
5332,22,26,4.0,6.5,0.5,1.0,12,1,1.0,26,3.197862178092834e-31,9.586949725302793e-23,60260.89232185192,1.0000000102371347,False,series_v0_8,0.00015254861368918662
5333,22,27,4.0,7.625,0.5,1.25,0,-1,-1.0,26,1.0902586220250154e-26,1.3901077101677454e-22,2.5622577070547603,4.251941241759221e-05,True,series_v0_8,0.0001789503182218107
5334,22,27,4.0,7.625,0.5,1.25,1,-sqrt(2/3),-0.816496580927726,48,1.0390389413358223e-26,1.3901077101677454e-22,2.6886278686934446,4.461646339150433e-05,True,series_v0_8,0.0001789503182218107
5335,22,27,4.0,7.625,0.5,1.25,2,-1/sqrt(2),-0.7071067811865475,48,1.0072676261891713e-26,1.3901077101677454e-22,2.7734715441023954,4.602440265374357e-05,True,series_v0_8,0.0001789503182218107
5336,22,27,4.0,7.625,0.5,1.25,3,-1/sqrt(3),-0.5773502691896258,48,9.682301547229995e-27,1.3901077101677454e-22,2.885341257485043,4.7880825786849195e-05,True,series_v0_8,0.0001789503182218107
