physics_orbit_id,frequency_i,frequency_j,x_i,x_j,mu,q_dimensionless,delta_dimensionless,log_S_MJ_over_S_MB,S_MJ_over_S_MB,delta_even_residual,full_mean_amp2,amplitude_quad_change
1195,6,11,-1.0,1.5,0.0,1.5363950546231386e-08,6.373893532364865e-13,-4.550091858845917e-09,0.9999999954499081,0.0,201633931780.2164,5.902704650784263e-15
1196,6,11,-1.0,1.5,0.3333333333333333,1.2544613095938199e-08,6.373893532364865e-13,-9.592294958338243e-09,0.999999990407705,-3.552713678800501e-15,180207537598.88928,6.4351801495186045e-15
1197,6,11,-1.0,1.5,0.5,1.0863953626403899e-08,6.373893532364865e-13,-1.6651373613285614e-08,0.9999999833486265,-3.552713678800501e-15,171698068736.37527,2.843836588224563e-15
1198,6,11,-1.0,1.5,0.5773502691896258,9.988337292165661e-09,6.373893532364865e-13,-2.309763047492197e-08,0.9999999769023697,-3.552713678800501e-15,168129003279.36017,4.1747960386628136e-15
1199,6,11,-1.0,1.5,0.7071067811865475,8.31491013573402e-09,6.373893532364865e-13,-4.753727722572876e-08,0.9999999524627239,0.0,162604290933.77753,3.565920561168611e-15
1200,6,11,-1.0,1.5,0.816496580927726,6.581501468060708e-09,6.373893532364865e-13,-1.2030663398832075e-07,0.9999998796933732,3.552713678800501e-15,158347004301.40634,4.8181489538809304e-15
1202,6,12,-1.0,2.0,-1.0,2.1728034702631666e-08,7.648672238824622e-13,-2.607386306863191e-09,0.9999999973926137,0.0,313989934.6762736,5.125404451562359e-15
1203,6,12,-1.0,2.0,-0.816496580927726,2.0707264971817685e-08,7.648672238824622e-13,-3.0512055104736646e-09,0.9999999969487945,0.0,35348738569.859406,8.417454165463688e-15
1204,6,12,-1.0,2.0,-0.7071067811865475,2.0074086545590315e-08,7.648672238824622e-13,-3.386475100342068e-09,0.9999999966135249,0.0,76788106549.8083,9.935646122881312e-15
1205,6,12,-1.0,2.0,-0.5773502691896258,1.9296099086357402e-08,7.648672238824622e-13,-3.878106724641839e-09,0.9999999961218933,0.0,107774272794.59488,6.795887886860626e-15
1206,6,12,-1.0,2.0,-0.5,1.8817030030675135e-08,7.648672238824622e-13,-4.233754680171842e-09,0.9999999957662453,3.552713678800501e-15,118949053833.45996,1.3982524065648728e-14
1207,6,12,-1.0,2.0,-0.3333333333333333,1.7740866050473727e-08,7.648672238824622e-13,-5.2212030254850106e-09,0.999999994778797,0.0,132241461189.88857,2.5384879776318426e-15
1208,6,12,-1.0,2.0,0.0,1.536404068960682e-08,7.648672238824622e-13,-8.880540747213672e-09,0.9999999911194593,3.552713678800501e-15,138648176872.59903,2.2010803757659202e-15
1209,6,12,-1.0,2.0,0.3333333333333333,1.2544686700070933e-08,7.648672238824622e-13,-1.9335800516273594e-08,0.9999999806641997,0.0,136082757290.24484,1.121287469944132e-15
1210,6,12,-1.0,2.0,0.5,1.0864017371509394e-08,7.648672238824622e-13,-3.3973165614042955e-08,0.9999999660268349,-3.552713678800501e-15,133773265533.93144,7.072002900572364e-15
1211,6,12,-1.0,2.0,0.5773502691896258,9.988395900907454e-09,7.648672238824622e-13,-4.733980674131999e-08,0.9999999526601944,-3.552713678800501e-15,132610294099.32748,9.320256187176106e-15
1212,6,12,-1.0,2.0,0.7071067811865475,8.314958928577921e-09,7.648672238824622e-13,-9.801668099385097e-08,0.9999999019833238,-1.7763568394002505e-15,130598986369.71548,8.529098368414288e-15
1213,6,12,-1.0,2.0,0.816496580927726,6.581540094136027e-09,7.648672238824622e-13,-2.4890767136298564e-07,0.9999997510923596,3.552713678800501e-15,128890099926.35635,2.4861069274954864e-15
1215,6,13,-1.0,2.5,-1.0,2.1728162180502314e-08,8.923450945306406e-13,-4.390170005308391e-09,0.99999999560983,3.552713678800501e-15,139633202.2300757,5.1223901327289625e-15
1216,6,13,-1.0,2.5,-0.816496580927726,2.0707386461324245e-08,8.923450945306406e-13,-5.212381637420549e-09,0.9999999947876184,0.0,1358408677.5903566,1.1934893855113682e-14
1217,6,13,-1.0,2.5,-0.7071067811865475,2.0074204320556433e-08,8.923450945306406e-13,-5.8335025698852405e-09,0.9999999941664974,0.0,9279173351.476976,1.6238573877726244e-14
1218,6,13,-1.0,2.5,-0.5773502691896258,1.929621229727552e-08,8.923450945306406e-13,-6.744290459437252e-09,0.9999999932557095,-3.552713678800501e-15,24732224345.761505,4.935678683543878e-15
1219,6,13,-1.0,2.5,-0.5,1.8817140431152877e-08,8.923450945306406e-13,-7.403158974739199e-09,0.999999992596841,3.552713678800501e-15,34232552687.72249,6.686087304835684e-15
1220,6,13,-1.0,2.5,-0.3333333333333333,1.7740970137703874e-08,8.923450945306406e-13,-9.232476116949329e-09,0.9999999907675239,-3.552713678800501e-15,51910197157.40852,1.2345727346819303e-14
1221,6,13,-1.0,2.5,0.0,1.5364130833511065e-08,8.923450945306406e-13,-1.6011696857276547e-08,0.9999999839883033,0.0,74300304159.5733,2.7519103151767526e-14
1222,6,13,-1.0,2.5,0.3333333333333333,1.2544760305067218e-08,8.923450945306406e-13,-3.5380896434844544e-08,0.9999999646191042,7.105427357601002e-15,85230219795.6702,2.685454014857856e-15
1223,6,13,-1.0,2.5,0.5,1.0864081117736676e-08,8.923450945306406e-13,-6.24977829488671e-08,0.999999937502219,3.552713678800501e-15,88259060625.2962,1.5559773760286282e-15
1224,6,13,-1.0,2.5,0.5773502691896258,9.98845451093229e-09,8.923450945306406e-13,-8.726055789054499e-08,0.9999999127394459,0.0,89298207722.7221,1.1790342406218292e-14
1225,6,13,-1.0,2.5,0.7071067811865475,8.315007723089873e-09,8.923450945306406e-13,-1.8114351973963494e-07,0.9999998188564967,0.0,90638698832.55531,1.3972833993647422e-14
1226,6,13,-1.0,2.5,0.816496580927726,6.581578722453763e-09,8.923450945306406e-13,-4.606811607743566e-07,0.9999995393189454,0.0,91464167155.94954,1.1511135760055014e-14
1228,6,14,-1.0,3.0,-1.0,2.1728289658372962e-08,1.0198229651766164e-12,-7.124778989009428e-09,0.999999992875221,3.552713678800501e-15,78566811.76241347,5.120881746487808e-15
1229,6,14,-1.0,3.0,-0.816496580927726,2.0707507950902802e-08,1.0198229651766164e-12,-8.527401007540902e-09,0.999999991472599,-7.105427357601002e-15,103221707.15257868,1.5879680510421533e-15
1230,6,14,-1.0,3.0,-0.7071067811865475,2.0074322095641092e-08,1.0198229651766164e-12,-9.5869729932474e-09,0.999999990413027,3.552713678800501e-15,565201909.4268022,6.3274356064195e-15
1231,6,14,-1.0,3.0,-0.5773502691896258,1.9296325508371603e-08,1.0198229651766164e-12,-1.1140702582679296e-08,0.9999999888592975,0.0,3218622259.281307,1.3777900026949016e-14
1232,6,14,-1.0,3.0,-0.5,1.8817250831846496e-08,1.0198229651766164e-12,-1.2264681714668768e-08,0.9999999877353184,0.0,6045675689.022079,7.098519081367238e-15
1233,6,14,-1.0,3.0,-0.3333333333333333,1.774107422523933e-08,1.0198229651766164e-12,-1.5385339224849304e-08,0.9999999846146609,-3.552713678800501e-15,14061616946.140163,6.510825513571589e-15
1234,6,14,-1.0,3.0,0.0,1.5364220977944118e-08,1.0198229651766164e-12,-2.695011858122598e-08,0.9999999730498818,-3.552713678800501e-15,31048358229.869595,1.7446558935848284e-14
1235,6,14,-1.0,3.0,0.3333333333333333,1.254483391092704e-08,1.0198229651766164e-12,-5.999234531373077e-08,0.9999999400076565,3.552713678800501e-15,44283874627.9313,4.651662802193533e-15
1236,6,14,-1.0,3.0,0.5,1.0864144865085723e-08,1.0198229651766164e-12,-1.0625147517373534e-07,0.9999998937485305,-5.329070518200751e-15,49318489658.23753,5.4143752260902605e-15
1237,6,14,-1.0,3.0,0.5773502691896258,9.988513122240147e-09,1.0198229651766164e-12,-1.4849467078192902e-07,0.9999998515053402,3.552713678800501e-15,51345901625.795006,4.754822045570028e-15
1238,6,14,-1.0,3.0,0.7071067811865475,8.315056519269848e-09,1.0198229651766164e-12,-3.086511028982386e-07,0.9999996913489447,-3.552713678800501e-15,54364127447.84647,1.684065185499941e-15
1239,6,14,-1.0,3.0,0.816496580927726,6.581617353013874e-09,1.0198229651766164e-12,-7.855187966754329e-07,0.9999992144815119,7.105427357601002e-15,56593076850.73856,1.7525487997027973e-14
1241,6,15,-1.0,3.5,-1.0,2.1728417136243607e-08,1.1473008358247947e-12,-1.11015374670842e-08,0.9999999888984626,3.552713678800501e-15,50291664.86028102,5.0370124154604216e-15
1242,6,15,-1.0,3.5,-0.816496580927726,2.0707629440553357e-08,1.1473008358247947e-12,-1.3348209648711418e-08,0.9999999866517905,-3.552713678800501e-15,55584703.09513651,4.825444529768952e-15
1243,6,15,-1.0,3.5,-0.7071067811865475,2.0074439870844293e-08,1.1473008358247947e-12,-1.5045408474634314e-08,0.9999999849545916,-3.552713678800501e-15,69895279.19098675,8.527706801559907e-16
1244,6,15,-1.0,3.5,-0.5773502691896258,1.9296438719645634e-08,1.1473008358247947e-12,-1.7534116381057174e-08,0.9999999824658837,0.0,283659552.8174242,1.4708918112702646e-15
1245,6,15,-1.0,3.5,-0.5,1.8817361232756e-08,1.1473008358247947e-12,-1.93344753540714e-08,0.9999999806655249,0.0,696200087.0981803,3.767026776811276e-15
1246,6,15,-1.0,3.5,-0.3333333333333333,1.7741178313080077e-08,1.1473008358247947e-12,-2.43330440241607e-08,0.9999999756669563,0.0,2659219894.4559035,5.738069685140523e-15
1247,6,15,-1.0,3.5,0.0,1.5364311122905967e-08,1.1473008358247947e-12,-4.2857152493525064e-08,0.9999999571428484,0.0,10134315293.447174,6.775450417025051e-15
1248,6,15,-1.0,3.5,0.3333333333333333,1.2544907517650383e-08,1.1473008358247947e-12,-9.57831716164037e-08,0.9999999042168329,5.329070518200751e-15,19098368780.004925,7.989577140470352e-16
1249,6,15,-1.0,3.5,0.5,1.0864208613556518e-08,1.1473008358247947e-12,-1.6987960194114748e-07,0.9999998301204125,3.552713678800501e-15,23349555235.35011,2.009493366972219e-14
1250,6,15,-1.0,3.5,0.5773502691896258,9.988571734830999e-09,1.1473008358247947e-12,-2.3754347111548668e-07,0.9999997624565571,-1.0658141036401503e-14,25217445567.31591,5.748341786117676e-15
1251,6,15,-1.0,3.5,0.7071067811865475,8.315105317117815e-09,1.1473008358247947e-12,-4.94077070811727e-07,0.9999995059230512,7.105427357601002e-15,28186729444.26089,1.2856980833871187e-14
1252,6,15,-1.0,3.5,0.816496580927726,6.581655985816322e-09,1.1473008358247947e-12,-1.2579089734288118e-06,0.9999987420918177,0.0,30538993600.71065,2.4607731713550554e-14
1254,6,16,-1.0,4.0,-1.0,2.1728544614114255e-08,1.2747787064707706e-12,-1.6649472911467456e-08,0.9999999833505272,3.552713678800501e-15,34928902.64594713,4.906061763985353e-15
1255,6,16,-1.0,4.0,-0.816496580927726,2.070775093027591e-08,1.2747787064707706e-12,-2.0073677831078385e-08,0.9999999799263224,-3.552713678800501e-15,37324037.05166894,5.1900895728898e-15
1256,6,16,-1.0,4.0,-0.7071067811865475,2.0074557646166033e-08,1.2747787064707706e-12,-2.2660412213326708e-08,0.999999977339588,0.0,39176824.64467929,4.754456661877337e-15
1257,6,16,-1.0,4.0,-0.5773502691896258,1.9296551931097612e-08,1.2747787064707706e-12,-2.6453513157775888e-08,0.9999999735464872,0.0,50119428.59590997,4.459696053397447e-16
1258,6,16,-1.0,4.0,-0.5,1.881747163388138e-08,1.2747787064707706e-12,-2.9197479989306885e-08,0.9999999708025205,0.0,83663447.1707396,4.274601163904949e-15
1259,6,16,-1.0,4.0,-0.3333333333333333,1.7741282401226127e-08,1.2747787064707706e-12,-3.681591209669932e-08,0.9999999631840886,-7.105427357601002e-15,376775865.9490444,1.107375899400524e-14
1260,6,16,-1.0,4.0,0.0,1.5364401268396604e-08,1.2747787064707706e-12,-6.504891025826964e-08,0.9999999349510919,1.7763568394002505e-15,2599742596.8584585,1.2839194585861544e-15
1261,6,16,-1.0,4.0,0.3333333333333333,1.2544981125237227e-08,1.2747787064707706e-12,-1.4571464035384452e-07,0.9999998542853703,0.0,6846837130.908396,1.7271568312986232e-14
1262,6,16,-1.0,4.0,0.5,1.0864272363149036e-08,1.2747787064707706e-12,-2.5864664010555316e-07,0.9999997413533933,7.105427357601002e-15,9374557369.013245,1.2004147492649316e-14
1263,6,16,-1.0,4.0,0.5773502691896258,9.988630348704832e-09,1.2747787064707706e-12,-3.617746280326628e-07,0.9999996382254374,-7.105427357601002e-15,10586240914.335815,1.081034513523822e-14
1264,6,16,-1.0,4.0,0.7071067811865475,8.315154116633748e-09,1.2747787064707706e-12,-7.527631815662517e-07,0.9999992472371018,0.0,12639857483.531132,4.828785160712819e-15
1265,6,16,-1.0,4.0,0.816496580927726,6.581694620861066e-09,1.2747787064707706e-12,-1.9169362701632053e-06,0.9999980830655671,0.0,14378578010.410543,2.6530420900196377e-15
1267,7,7,-0.5,-0.5,-1.0,2.1727524791149073e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,315101795.52609575,4.9181591033866804e-15
1268,7,7,-0.5,-0.5,-0.816496580927726,2.070677901436744e-08,0.0,-5.16330089794792e-10,0.9999999994836699,0.0,35644508840.09003,1.2200350136179676e-14
1269,7,7,-0.5,-0.5,-0.7071067811865475,2.0073615446674197e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,77164674182.22868,9.887159651880027e-15
1270,7,7,-0.5,-0.5,-0.5773502691896258,1.9295646244108578e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,108108466964.35097,1.1432609755441834e-14
1271,7,7,-0.5,-0.5,-0.5,1.8816588430491277e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,119242678989.2795,7.293957028931687e-15
1272,7,7,-0.5,-0.5,-0.3333333333333333,1.7740449703995625e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,132453058397.63612,7.603298031077955e-15
1273,7,7,-0.5,-0.5,0.0,1.5363680118220334e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,138747134795.46613,7.698286785882536e-15
1274,7,7,-0.5,-0.5,0.3333333333333333,1.2544392286994185e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,136114182821.35138,4.8204229426162144e-15
1275,7,7,-0.5,-0.5,0.5,1.0863762395574537e-08,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,133777926703.0066,1.1406058860797895e-16
1276,7,7,-0.5,-0.5,0.5773502691896258,9.988161471072447e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,132602339236.1858,2.071292291727902e-15
1277,7,7,-0.5,-0.5,0.7071067811865475,8.314763763874509e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,130565897480.56958,8.531259869969231e-15
1278,7,7,-0.5,-0.5,0.816496580927726,6.581385598804383e-09,0.0,-5.163336425084708e-10,0.9999999994836664,0.0,128821988749.46152,2.6058700275763533e-15
1279,7,8,-0.5,0.0,-1.0,2.172765226901972e-08,1.274778706481784e-13,-5.179465745186462e-10,0.9999999994820534,0.0,1262706917.409622,4.909201787978887e-15
1280,7,8,-0.5,0.0,-0.816496580927726,2.070690050344199e-08,1.274778706481784e-13,-5.182911877454899e-10,0.9999999994817088,-3.552713678800501e-15,270675083927.44052,1.6009955666668135e-14
1281,7,8,-0.5,0.0,-0.7071067811865475,2.0073733220929015e-08,1.274778706481784e-13,-5.185469831303635e-10,0.999999999481453,3.552713678800501e-15,275883572918.3553,1.0840524590186715e-14
1282,7,8,-0.5,0.0,-0.5773502691896258,1.92957594539589e-08,1.274778706481784e-13,-5.18930676207674e-10,0.9999999994810693,-3.552713678800501e-15,261666487581.62717,9.330221353769656e-15
1283,7,8,-0.5,0.0,-0.5,1.8816698829673634e-08,1.274778706481784e-13,-5.192042351609416e-10,0.9999999994807958,-3.552713678800501e-15,251802171881.08557,8.726158351158569e-15
1284,7,8,-0.5,0.0,-0.3333333333333333,1.774055378939382e-08,1.274778706481784e-13,-5.199645158882049e-10,0.9999999994800355,0.0,232096327572.3004,8.283661538229587e-15
1285,7,8,-0.5,0.0,0.0,1.5363770258951555e-08,1.274778706481784e-13,-5.227889232628513e-10,0.9999999994772111,0.0,201713564964.51785,6.808124262077105e-15
1286,7,8,-0.5,0.0,0.3333333333333333,1.2544465886808932e-08,1.274778706481784e-13,-5.308571360274073e-10,0.9999999994691429,0.0,180235471034.87796,7.958068207325511e-15
1287,7,8,-0.5,0.0,0.5,1.0863826135070803e-08,1.274778706481784e-13,-5.421476600986352e-10,0.9999999994578523,0.0,171708770796.78992,5.3318612642885204e-15
1288,7,8,-0.5,0.0,0.5773502691896258,9.988220073398674e-09,1.274778706481784e-13,-5.524647406218719e-10,0.9999999994475353,0.0,168132282825.3623,5.082261259650857e-15
1289,7,8,-0.5,0.0,0.7071067811865475,8.314812548377696e-09,1.274778706481784e-13,-5.91569460084429e-10,0.9999999994084305,0.0,162594051078.8977,7.883057668746103e-15
1290,7,8,-0.5,0.0,0.816496580927726,6.5814242136670204e-09,1.274778706481784e-13,-7.080060981934366e-10,0.9999999992919939,3.552713678800501e-15,158319835938.22424,4.626216738159002e-15
1292,7,9,-0.5,0.5,-1.0,2.172777974689037e-08,2.5495574129635675e-13,-5.42151212812314e-10,0.9999999994578488,-3.552713678800501e-15,82681051518193.66,5.1024387360043205e-15
1293,7,9,-0.5,0.5,-0.816496580927726,2.0707021992588536e-08,2.5495574129635675e-13,-5.476294973050244e-10,0.9999999994523705,0.0,532385568643.669,1.4903804272370666e-14
1294,7,9,-0.5,0.5,-0.7071067811865475,2.007385099530239e-08,2.5495574129635675e-13,-5.517648560271482e-10,0.9999999994482351,0.0,421681084992.1045,1.1868881461907905e-14
1295,7,9,-0.5,0.5,-0.5773502691896258,1.9295872663987194e-08,2.5495574129635675e-13,-5.578399964178971e-10,0.99999999944216,-3.552713678800501e-15,351182798438.1533,9.732733964194823e-15
1296,7,9,-0.5,0.5,-0.5,1.8816809229071896e-08,2.5495574129635675e-13,-5.622311505248945e-10,0.9999999994377688,0.0,322933071211.4623,9.07211977085366e-15
1297,7,9,-0.5,0.5,-0.3333333333333333,1.7740657875097352e-08,2.5495574129635675e-13,-5.744240638705378e-10,0.9999999994255759,0.0,279741072074.18427,7.636456287632641e-15
1298,7,9,-0.5,0.5,0.0,1.5363860400211622e-08,2.5495574129635675e-13,-6.19600371010165e-10,0.9999999993803996,0.0,228478183990.8488,6.411306867086579e-15
1299,7,9,-0.5,0.5,0.3333333333333333,1.2544539487487296e-08,2.5495574129635675e-13,-7.486846698157024e-10,0.9999999992513153,0.0,197904343157.4892,5.551332502216615e-15
1300,7,9,-0.5,0.5,0.5,1.086388987568894e-08,2.5495574129635675e-13,-9.294005565152474e-10,0.9999999990705994,0.0,186598703077.54065,5.069943714892131e-15
1301,7,9,-0.5,0.5,0.5773502691896258,9.988278677008043e-09,2.5495574129635675e-13,-1.0944241068955307e-09,0.9999999989055759,0.0,181971039144.9548,5.0311706085313255e-15
1302,7,9,-0.5,0.5,0.7071067811865475,8.314861334549069e-09,2.5495574129635675e-13,-1.7200960655827657e-09,0.9999999982799039,0.0,174926020938.77792,4.710417609415477e-15
1303,7,9,-0.5,0.5,0.816496580927726,6.581462830772245e-09,2.5495574129635675e-13,-3.583036090049063e-09,0.9999999964169639,0.0,169582655876.5953,4.3189668849919456e-15
1305,7,10,-0.5,1.0,-1.0,2.1727907224761014e-08,3.824336119423324e-13,-6.470273206105048e-10,0.9999999993529727,0.0,1253509283.785038,4.945223092343415e-15
1306,7,10,-0.5,1.0,-0.816496580927726,2.0707143481807085e-08,3.824336119423324e-13,-6.747669090145791e-10,0.9999999993252331,0.0,269467388257.1197,1.5288948594194675e-14
1307,7,10,-0.5,1.0,-0.7071067811865475,2.007396876979431e-08,3.824336119423324e-13,-6.957243670058233e-10,0.9999999993042756,-3.552713678800501e-15,275158025108.2944,1.1534564996790014e-14
1308,7,10,-0.5,1.0,-0.5773502691896258,1.9295985874193454e-08,3.824336119423324e-13,-7.2644823490009e-10,0.9999999992735518,0.0,261226083447.4337,1.1448790322853884e-14
1309,7,10,-0.5,1.0,-0.5,1.8816919628686048e-08,3.824336119423324e-13,-7.486775643883448e-10,0.9999999992513224,0.0,251461800397.8693,8.131166368569141e-15
1310,7,10,-0.5,1.0,-0.3333333333333333,1.7740761961106213e-08,3.824336119423324e-13,-8.103953064164671e-10,0.9999999991896047,0.0,231887866528.08817,5.659010447690021e-15
1311,7,10,-0.5,1.0,0.0,1.5363950542000543e-08,3.824336119423324e-13,-1.039108354916607e-09,0.9999999989608916,3.552713678800501e-15,201624474777.9226,5.902981511475325e-15
1312,7,10,-0.5,1.0,0.3333333333333333,1.2544613089029262e-08,3.824336119423324e-13,-1.692576745426777e-09,0.9999999983074233,0.0,180198030945.33212,7.621010109936353e-15
1313,7,10,-0.5,1.0,0.5,1.0863953617428928e-08,3.824336119423324e-13,-2.6074324921410152e-09,0.9999999973925675,3.552713678800501e-15,171687335595.5653,7.99879042249213e-15
1314,7,10,-0.5,1.0,0.5773502691896258,9.98833728190053e-09,3.824336119423324e-13,-3.4428673245656682e-09,0.9999999965571327,0.0,168117180885.2173,6.171871612327501e-15
1315,7,10,-0.5,1.0,0.7071067811865475,8.314910122388584e-09,3.824336119423324e-13,-6.610246572336109e-09,0.9999999933897534,0.0,162589050208.07605,2.6277667112466964e-15
1316,7,10,-0.5,1.0,0.816496580927726,6.581501450120015e-09,3.824336119423324e-13,-1.604115595910116e-08,0.9999999839588442,0.0,158324752797.94043,2.8912956678303736e-15
1318,7,11,-0.5,1.5,-1.0,2.1728034702631666e-08,5.099114825905108e-13,-9.293827929468534e-10,0.9999999990706172,-3.552713678800501e-15,313953124.3945126,4.9361533418370485e-15
