event_id,beta_norm,nu_in_Hframe_Hz,nu_in_initial_rest_Hz,nu_out_initial_rest_Hz,mu_initial_rest,four_momentum_relative,initial_mass_shell_relative,final_mass_shell_relative,incoming_null_absolute,outgoing_null_absolute,reverse_photon_relative,reverse_atom_relative,reverse_four_momentum_relative,same_event_transfer_absolute
446,0.03405727589915175,4528324279153440.0,4452549135560306.0,4452549063221623.0,0.17172838045370378,6.663055521670057e-18,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,3.7092061506874214e-68,2.3775195865104693e-16,0.0,2.2456630300842055e-17,0.0
447,0.22131030369197507,3624938511247529.5,3755283036899059.0,3755282923314213.0,-0.8283303658307883,3.940153816264356e-17,1.659093532133914e-16,0.0,1.8546030753437107e-68,0.0,1.5830318296828885e-17,0.0,2.4924782774209337e-17,0.0
448,0.39580862795998045,1417731534688307.2,1734585639070812.2,1734585618973516.2,-0.5162323392482883,1.1270392833087442e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,9.273015376718553e-69,3.1713729624029657e-16,0.0,3.9374163015714823e-17,0.0
449,0.26181921709104866,3197945402764922.5,3480717409827362.5,3480717331067811.0,-0.47565668377226755,8.406701493776814e-18,3.318187064267828e-16,3.318187064267828e-16,0.0,0.0,3.588799883191731e-16,0.0,1.5214974674346674e-17,0.0
450,0.292259718797568,2040287108491818.8,2560197134363576.5,2560197078131585.0,-0.9474049752955211,1.3423189452643354e-17,1.659093532133914e-16,1.659093532133914e-16,6.954761532538915e-69,0.0,1.2339977641363791e-16,0.0,4.335307608416481e-17,0.0
451,0.5923814760417956,3292706995229659.5,1847687116638061.2,1847687115695098.2,0.9373014616352198,2.0608708306692464e-17,0.0,0.0,9.273015376718553e-69,1.8546030753437107e-68,3.6887244304276857e-16,0.0,3.1083697138142734e-17,0.0
452,0.5672172958147257,3247988232344066.0,5278844866455318.0,5278844632052605.0,-0.9094331971598717,3.5407814015492997e-17,0.0,0.0,0.0,1.4836824602749686e-67,1.7310573679098628e-16,0.0,2.0939953557501577e-17,0.0
453,0.4692067303185159,3590247457997013.5,2302772806895400.0,2302772767004179.5,-0.7076338622416583,3.083960411482342e-17,3.318187064267828e-16,3.318187064267828e-16,9.273015376718553e-69,4.636507688359277e-69,6.464836677223119e-16,0.0,1.9934310260000655e-17,0.0
454,0.0895897159586309,4462303841615607.0,4482039750138917.0,4482039709218106.0,0.5376057309110249,2.1794385470210435e-17,3.318187064267828e-16,3.318187064267828e-16,1.8546030753437107e-68,1.8546030753437107e-68,4.434269456666264e-16,0.0,1.3897300003366184e-17,0.0
455,0.3928037218600749,1533523713228916.2,2112995232661941.2,2112995229374460.8,0.8328579428044861,2.6362295219824896e-17,3.318187064267828e-16,3.318187064267828e-16,2.3182538441796384e-69,2.3182538441796384e-69,3.8343737687142084e-16,0.0,1.332353552476267e-17,0.0
456,0.4566737882106793,2014899274428025.2,1869472183337937.0,1869472159455345.5,-0.5511830646877579,3.8834994874213905e-17,1.659093532133914e-16,4.977280596401743e-16,4.636507688359277e-69,9.273015376718553e-69,4.037708662786774e-16,0.0,1.6181279445902115e-17,0.0
457,0.2114752724498589,1771343836695888.0,1637256924075243.2,1637256914693574.2,0.20555093515431505,1.533506477192298e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,0.0,1.4578066755201076e-16,0.0,3.739577470303325e-17,0.0
458,0.07487388808180759,3412879460102225.0,3270194310884897.5,3270194239022153.0,-0.5253738890835019,3.1756632909736875e-17,0.0,1.659093532133914e-16,9.273015376718553e-69,1.8546030753437107e-68,6.015535949808506e-16,0.0,1.760523463839039e-17,0.0
459,0.5520738587314187,2293896136655020.0,2528684424918936.5,2528684382375858.0,-0.5102862416138619,1.4536409791030103e-17,3.318187064267828e-16,1.659093532133914e-16,9.273015376718553e-69,1.8546030753437107e-68,3.642373451898633e-16,0.0,3.394770753371699e-17,0.0
460,0.33863621793982024,2637531251547072.5,3089096209318380.0,3089096204819647.0,0.8929844261397994,1.1862896833416522e-17,1.659093532133914e-16,0.0,4.636507688359277e-69,0.0,8.970510066043698e-17,0.0,1.4357120889434497e-17,0.0
461,0.36648187622844114,3923465594784167.0,4941080583751819.0,4941080414860905.0,-0.5702978713519907,1.1094850146773583e-17,1.659093532133914e-16,0.0,9.273015376718553e-69,3.7092061506874214e-68,1.661174661099687e-16,0.0,1.8824094698368718e-17,0.0
462,0.39386160363145567,2754849939080968.0,3415075742548191.0,3415075701900778.5,0.20886272611498327,1.2388077548616093e-17,1.659093532133914e-16,0.0,0.0,3.7092061506874214e-68,1.1966008697524666e-16,0.0,1.0785618341343762e-17,0.0
463,0.17365246388267583,4482701665860241.5,5275934154222605.0,5275934008580554.0,-0.18770252634492324,3.0808846018294986e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,9.273015376718553e-68,0.0,0.0,3.34311958241351e-17,0.0
464,0.5672303217332068,4501743430529858.0,4396801099997758.0,4396801003156712.0,-0.13711779636726845,3.17194580689072e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,7.418412301374843e-68,2.757607670628934e-16,0.0,3.49769129081963e-17,0.0
465,0.3441792790531031,2987107784236535.0,4147386425371050.5,4147386300967677.5,-0.6417339511380672,3.142854790362429e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,1.7182422402825392e-16,0.0,1.070102307732341e-17,0.0
466,0.252760457112263,1633084808887250.5,1890832914263303.8,1890832885619897.0,-0.8186033351654716,3.637204636468527e-18,0.0,1.659093532133914e-16,0.0,4.636507688359277e-69,3.6006109834018634e-16,0.0,2.172725634605543e-17,0.0
467,0.208179785185617,3205949424345054.0,3834500009252799.5,3834499895802781.0,-0.7514861701139441,2.328975126562189e-17,0.0,1.659093532133914e-16,0.0,0.0,7.159680062788821e-17,0.0,5.938245242508416e-18,0.0
468,0.2890437023529013,2923274103506520.5,3511526286459149.5,3511526204652714.0,-0.5059662885111093,3.669494438021816e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,3.715470792301496e-16,0.0,2.4663113007803743e-17,0.0
469,0.23202175038806092,2265812612346436.0,2302612063803434.0,2302612054689186.0,0.6097895453746905,6.7539774256040155e-18,1.659093532133914e-16,0.0,4.636507688359277e-69,4.636507688359277e-69,1.1326123667916187e-16,0.0,1.4825889148596063e-17,0.0
470,0.13590763848590998,3274300685681478.5,3219464690140704.0,3219464680784090.0,0.7950863058937627,4.403060291156944e-17,1.659093532133914e-16,4.977280596401743e-16,0.0,1.8546030753437107e-68,4.111040525338677e-16,0.0,3.2893905226182516e-17,0.0
471,0.27984536405936455,4555131213648754.0,5911734438425461.0,5911734272055680.0,-0.08059820008209762,1.7368659150897248e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,1.1127618452062264e-67,1.511717518060668e-16,0.0,8.361768314436223e-18,0.0
472,0.07829077643417086,2972269137512239.5,3142239703843571.5,3142239695333422.5,0.8043507648019911,3.773961575329344e-17,3.318187064267828e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,6.863975051771028e-16,0.0,9.597274080714341e-18,0.0
473,0.5140663474141092,3659035900653531.5,3277589371327600.5,3277589292138347.0,-0.6733114825144235,3.774053996274593e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,9.273015376718553e-69,4.2661829986884184e-16,0.0,1.8204138274627475e-17,0.0
474,0.3398134569675876,2535019072122440.0,1789125035950766.0,1789125034637918.5,0.9068993947709358,1.185709156445528e-17,3.318187064267828e-16,1.659093532133914e-16,4.636507688359277e-69,9.273015376718553e-69,3.3954732966626273e-16,0.0,2.779161115202028e-18,0.0
475,0.014472971826761015,4711368522666698.0,4726039511510654.0,4726039326486826.0,-0.8804102041404503,2.3928309006048295e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,1.8546030753437107e-68,4.2604580597161193e-16,0.0,3.079126586389726e-17,0.0
476,0.35204024597564915,2415464648279893.0,2264291697408319.0,2264291656763040.0,-0.7995544200437398,4.817317354195043e-18,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,4.636507688359277e-69,1.7131337751893643e-16,0.0,2.798085140272651e-17,0.0
477,0.5020198498853358,1657501142836899.0,1053725382569219.1,1053725379897651.6,0.45382619460020013,1.5022037803964027e-17,0.0,1.659093532133914e-16,2.3182538441796384e-69,1.1591269220898192e-69,1.586522012666151e-16,0.0,7.851565122617243e-18,0.0
478,0.3530619570635462,1598134442556810.2,1411088618299006.5,1411088615967011.0,0.734148707807119,2.192253748666019e-17,1.659093532133914e-16,3.318187064267828e-16,0.0,0.0,1.436272917006269e-16,0.0,5.003212573543752e-18,0.0
479,0.4577816851254348,1580987583741530.5,1982213849898572.0,1982213829769117.5,-0.1629220735074725,1.8565708203977242e-17,0.0,3.318187064267828e-16,4.636507688359277e-69,9.273015376718553e-69,3.62962562322456e-17,0.0,3.593891281869571e-17,0.0
480,0.2202863434861282,3518347202361432.5,3584857182292034.5,3584857130571575.5,0.08643748268398761,3.7125951100319696e-17,0.0,1.659093532133914e-16,0.0,0.0,6.685074282332997e-16,0.0,2.1000156493791838e-17,0.0
481,0.5662377503189701,3265188566933679.0,1725417639042415.2,1725417636918203.2,0.8380320842227936,1.0672229057056868e-17,3.318187064267828e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,1.7574461401893972e-16,0.0,1.7838214440291905e-17,0.0
482,0.24845886826874533,2207031197959566.0,2494902205746477.0,2494902184795402.5,0.23595511577161513,4.2494344905765544e-17,0.0,4.977280596401743e-16,0.0,4.636507688359277e-69,5.888985726124505e-16,0.0,2.2886033208076027e-17,0.0
483,0.2709104914837935,3417640549352875.5,3522208665087125.0,3522208639134712.0,0.5251382422568235,4.081179129569754e-18,1.659093532133914e-16,3.318187064267828e-16,9.273015376718553e-69,9.273015376718553e-69,2.535311527394017e-16,0.0,1.931874052606662e-17,0.0
484,0.46074372239501693,2717292433094108.0,2389965550823556.5,2389965501932422.0,-0.9429716277180864,2.501140557244756e-17,0.0,0.0,0.0,0.0,8.512960036596685e-17,0.0,3.524531983235423e-17,0.0
485,0.21575249012483647,2536865614510481.5,2266263475162390.0,2266263439423100.5,-0.5795913159567222,1.4986767254133347e-17,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,2.3182538441796384e-69,2.2620011919927565e-16,0.0,2.4568353854045076e-17,0.0
486,0.24708773751854884,3360422199787039.0,3992810194104105.0,3992810100033350.5,-0.3394204441729215,5.796125318826073e-18,3.318187064267828e-16,3.318187064267828e-16,0.0,0.0,5.4000334033303436e-17,0.0,2.0078820205093362e-17,0.0
487,0.2727372899857095,3374575089355203.0,3352349132117719.0,3352349107662285.0,0.5060346245817415,3.895250583046078e-17,0.0,0.0,9.273015376718553e-69,2.781904613015566e-68,3.3667760460892094e-16,0.0,3.9519728624454444e-17,0.0
488,0.3448806403547904,4770691727057969.0,5179993147777560.0,5179992936477459.0,-0.7875613999244221,2.028040441739439e-17,0.0,3.318187064267828e-16,1.8546030753437107e-68,0.0,1.178540614685877e-16,0.0,9.763667892036433e-18,0.0
489,0.49616844414502875,1449698047486308.8,1589773500430810.2,1589773496518910.2,0.648652523218303,2.251315304683189e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,0.0,1.4029777216551118e-16,0.0,1.1696230289378854e-17,0.0
490,0.4522472093731015,2130616598597071.8,2953626692872342.5,2953626645703341.0,-0.22734059107383137,1.5996819221156482e-17,1.659093532133914e-16,0.0,4.636507688359277e-69,1.8546030753437107e-68,4.713277758899298e-17,0.0,3.91629344303912e-17,0.0
491,0.43121152100965987,3775767974660796.0,4840009050300787.0,4840009049135899.0,0.9887121439493868,1.2259422456286312e-17,1.659093532133914e-16,0.0,9.273015376718553e-69,1.8546030753437107e-68,3.4656656723496335e-16,0.0,1.4375513945701938e-17,0.0
492,0.16186179512998464,2570635462947365.5,2430319312137278.0,2430319276797780.0,-0.3581674707447744,3.5142784673694904e-17,0.0,0.0,0.0,4.636507688359277e-69,2.867423029821374e-16,0.0,4.6611802905350725e-17,0.0
493,0.43063482369713496,3087127106230867.0,4364120941258975.0,4364120869875066.5,0.14920213168282084,1.1367061855103451e-17,0.0,0.0,0.0,0.0,9.29406669451045e-17,0.0,1.1896583945236951e-17,0.0
494,0.06813225390729102,4187820915182403.5,4078165197628834.0,4078165141081339.0,0.22820250694956334,1.8375499623499017e-17,1.659093532133914e-16,3.318187064267828e-16,1.8546030753437107e-68,9.273015376718553e-69,6.416204253126959e-16,0.0,3.621358635851428e-17,0.0
495,0.3839089669557278,3267732877740049.0,2979085713705769.5,2979085677490171.0,0.07370506243507173,3.990233246606448e-17,0.0,3.318187064267828e-16,1.8546030753437107e-68,1.390952306507783e-68,3.8633710798959026e-16,0.0,1.7949958234140104e-17,0.0
496,0.25015941322326807,4139486167193275.0,4188507666497007.0,4188507537687568.0,-0.6666664330264879,3.6890345469269625e-17,3.318187064267828e-16,1.659093532133914e-16,3.7092061506874214e-68,1.8546030753437107e-68,2.7863427501624745e-16,0.0,4.5700121535263787e-17,0.0
497,0.47169791464947775,3778473451453879.0,4101754714193460.0,4101754705892167.5,0.8879979523016898,2.6773261852997748e-17,0.0,0.0,9.273015376718553e-69,1.8546030753437107e-68,0.0,0.0,3.722595856193584e-17,0.0
498,0.24908359253634424,4788626621012948.0,3899312782484679.5,3899312688154722.0,-0.4082933207961322,3.402822448970063e-17,0.0,1.659093532133914e-16,1.8546030753437107e-68,1.8546030753437107e-68,3.745644859628939e-16,0.0,2.2604847017030467e-17,0.0
499,0.26902906211444166,2029449692681082.5,1651617317616683.0,1651617311080224.8,0.45606970195061874,1.645752793177478e-17,0.0,0.0,0.0,0.0,1.4962047075305906e-16,0.0,2.8916013458660935e-17,0.0
500,0.029552920158525064,1881312462183444.8,1849488770009899.5,1849488755498743.8,0.03701787362734477,3.66030769891404e-17,0.0,0.0,0.0,2.3182538441796384e-69,1.614018003347422e-16,0.0,2.801453925211356e-17,0.0
501,0.40386247298755606,4877476567039600.0,3433261825774597.0,3433261805943294.0,0.6180935258188472,1.5661717092791945e-17,0.0,0.0,1.8546030753437107e-68,1.8546030753437107e-68,1.0523012669781473e-16,0.0,8.260082421894885e-18,0.0
502,0.018003961065776664,1866899237845767.2,1897281968122011.5,1897281966034260.5,0.868345865023359,3.720249250654861e-17,4.977280596401743e-16,3.318187064267828e-16,0.0,6.954761532538915e-69,9.612017531857138e-16,0.0,2.967766486561974e-17,0.0
503,0.46934820824737744,3765178951664398.0,3348860166381665.5,3348860121909896.0,0.09986012524886846,2.8079925742088374e-17,0.0,3.318187064267828e-16,0.0,0.0,1.7460405487285005e-16,0.0,1.8257432539826256e-17,0.0
504,0.36679230704791566,3712977594928150.0,3388588877760704.5,3388588796578693.0,-0.6048767008609591,3.476544005260469e-17,1.659093532133914e-16,0.0,9.273015376718553e-69,3.7092061506874214e-68,3.503882405427264e-16,0.0,2.1818288609218446e-17,0.0
505,0.5954593536402214,3104299312873175.0,5883600068734249.0,5883599851895185.0,-0.42190593048351266,1.7169063949677134e-17,0.0,3.318187064267828e-16,9.273015376718553e-69,0.0,3.1803327256152057e-16,0.0,3.40277239411456e-17,0.0
506,0.28897642750470653,2619173703418142.0,3352873980685065.5,3352873937684032.5,0.13171150022089134,4.16727973060748e-17,0.0,0.0,4.636507688359277e-69,2.781904613015566e-68,2.9112213285216274e-16,0.0,2.2290012290613326e-17,0.0
507,0.11754216735554389,3588180935001240.5,3257340512838302.5,3257340485364439.0,0.4122224077583456,3.9605760369294993e-17,1.659093532133914e-16,1.659093532133914e-16,0.0,0.0,3.0185153836384547e-16,0.0,4.5979687797926767e-17,0.0
508,0.3421154458621128,2602171580102166.5,2571046952275266.5,2571046937887444.0,0.5059229565034772,1.2817112972096964e-17,0.0,1.659093532133914e-16,0.0,2.3182538441796384e-69,1.590215688844667e-16,0.0,3.2611530773539535e-17,0.0
509,0.3662636686520074,2527575222651718.5,2637821472757245.5,2637821462616541.5,0.6691760647222724,2.6445983946475286e-17,4.977280596401743e-16,6.636374128535656e-16,4.636507688359277e-69,2.781904613015566e-68,7.5195095590800005e-16,0.0,1.2860639291137861e-17,0.0
510,0.14828288965412062,2186033397561337.2,2314730301986872.0,2314730281421678.5,0.1287322862499465,3.1221299986712574e-17,1.659093532133914e-16,1.659093532133914e-16,4.636507688359277e-69,0.0,1.0500101325715693e-16,0.0,4.4202236021068516e-17,0.0
511,0.27489248395777416,1975289226604826.0,1595209432855963.5,1595209432572586.5,0.9747216525675014,2.655779890209996e-17,0.0,1.659093532133914e-16,2.3182538441796384e-69,0.0,1.7670972798169786e-16,0.0,3.3319328129085236e-17,0.0
512,0.21751945293074942,2745685225814226.0,3083134495596392.0,3083134440904904.0,-0.30603380671935004,3.8363549614256784e-17,3.318187064267828e-16,0.0,4.636507688359277e-69,0.0,1.833939088431786e-16,0.0,4.1469142213031236e-17,0.0
513,0.0971809593738417,2717934243300638.0,2526634135082314.0,2526634080784346.5,-0.9307163618732568,1.3314943754384429e-17,1.659093532133914e-16,0.0,4.636507688359277e-69,0.0,5.014075833635389e-16,0.0,3.873221792666823e-17,0.0
514,0.08247877557564165,2798518063481746.0,3037463580354985.0,3037463508639089.5,-0.7644643559171134,5.87877038560983e-18,1.659093532133914e-16,3.318187064267828e-16,0.0,1.8546030753437107e-68,1.2303068081987901e-16,0.0,2.3694782441463154e-17,0.0
515,0.26785555717787063,1315242425030753.2,1332226824543197.2,1332226821002562.0,0.5471603237648798,8.806235410094964e-18,0.0,1.659093532133914e-16,0.0,1.1591269220898192e-69,9.755948168703547e-17,0.0,1.3722146732547245e-17,0.0
516,0.03766935195180547,1774092136793691.5,1799352404299672.8,1799352387689190.0,-0.16458023066669533,2.6288236013377487e-17,3.318187064267828e-16,1.659093532133914e-16,2.3182538441796384e-69,2.3182538441796384e-69,5.493979431001086e-16,0.0,1.0310858236012312e-18,0.0
517,0.0708042646485818,1291129587716630.8,1284491221049436.2,1284491218173688.8,0.6043528196306771,8.535655943371045e-18,0.0,1.659093532133914e-16,1.1591269220898192e-69,2.3182538441796384e-69,2.703468538241919e-16,0.0,1.9491944404188253e-17,0.0
518,0.09537673529126175,2472245211985356.0,2603455079144024.5,2603455061930576.0,0.42351590772382314,1.013834013489145e-17,3.318187064267828e-16,3.318187064267828e-16,1.390952306507783e-68,1.390952306507783e-68,1.333385465632906e-16,0.0,9.361032704590541e-18,0.0
519,0.5727416942545474,2246179961133284.0,1887118118832825.8,1887118101183743.0,-0.1249768643264203,2.193782252478296e-17,3.318187064267828e-16,3.318187064267828e-16,4.636507688359277e-69,0.0,4.512560524810228e-16,0.0,2.0291671651250704e-17,0.0
520,0.5921744971236562,2113967227811917.8,3136367124180377.0,3136367079747689.0,-0.025341239592351773,1.005408137799281e-17,1.659093532133914e-16,0.0,0.0,4.636507688359277e-69,4.765885274770433e-16,0.0,2.696251607996035e-17,0.0
521,0.2777610107989182,3753524816950511.0,3992720661085252.0,3992720526830285.5,-0.9116665330543172,4.254676811890077e-17,0.0,1.659093532133914e-16,0.0,1.8546030753437107e-68,1.9220532836085504e-16,0.0,1.3436800333514007e-17,0.0
