sample,x_target,x_source,mu,pair_over_Hummer,relative_residual
202,3.3714687429549945,1.982896873325438,-0.0027367648566529734,1.0000000049922821,4.992282143234661e-09
203,-0.19457403676790763,-2.462384372634933,0.2839671971244577,1.0000000335627415,3.3562741474923996e-08
204,-0.42829091347339654,-0.8142662902530509,0.056696227759930995,0.9999999954052337,-4.594766345178414e-09
205,1.5671130385949223,3.957459434648767,-0.8986023276102236,1.000000010894549,1.089454904068532e-08
206,0.932804828391046,-1.4779269253914133,-0.5698007278346113,1.0000000146572,1.4657199898238105e-08
207,1.901097340158679,2.772079549355432,0.593750275799549,1.0000000046906967,4.690696719933385e-09
208,-4.0,-3.322137535130837,0.02183541859743454,0.9999999970990392,-2.9009608049079816e-09
209,0.136289584114909,1.082368549573058,-0.7655980213899298,0.9999999973010724,-2.6989276369349113e-09
210,-0.01051002733335582,0.8208637409319612,0.6265528867820243,1.0000000046008983,4.6008983289880234e-09
211,0.44010087862893155,2.417362059940814,0.3160900203905883,1.0000000255989956,2.5598995589959372e-08
212,-1.5973220146959717,-1.1691348268377713,0.1862939897481244,0.9999999957712847,-4.228715266840766e-09
213,-3.4924726346797583,0.3138572031907083,-0.694864313551468,1.0000000409810597,4.098105965688603e-08
214,-2.3448580962512455,-1.850525464966597,0.07470112960370812,0.9999999959818968,-4.018103183511812e-09
215,4.0,3.420388349916398,-0.7263974851089403,0.9999999956043926,-4.3956074335937956e-09
216,0.7467776670374833,3.2458466170117317,0.1920437135280315,1.0000000365352413,3.653524127678054e-08
217,-4.0,-3.6174601120477003,-0.6123204174694077,0.9999999950403727,-4.959627264433664e-09
218,-2.6754112884057113,-3.647724494887507,-0.4515257535380651,0.9999999980852395,-1.914760461296794e-09
219,-0.07555378384191425,2.4120421854273584,0.0802890687149529,1.0000000310953654,3.1095365393696284e-08
220,4.0,3.3522203457929427,0.0867446214396479,0.9999999970432065,-2.956793476727171e-09
221,0.8003817091901901,1.9841061250351837,0.8431094760566165,1.0000000430605525,4.306055245706375e-08
222,0.8729439066328286,0.3155398987410587,-0.26789949498358245,0.9999999958784591,-4.121540886359298e-09
223,1.4167535418232382,2.4297636282895354,0.8645508595880771,1.000000035700845,3.570084494697312e-08
224,-4.0,-3.1012805472128537,-0.629860878624946,0.9999999972392254,-2.7607746089231e-09
225,4.0,2.5094048204083377,-0.7106037511301907,1.0000000016028185,1.602818544554907e-09
226,-3.707039371613396,0.1623775738250206,-0.7265754460269573,1.0000000416516919,4.16516918733123e-08
227,-2.500695205880605,-2.1228092719357594,0.7601018957344403,0.9999999977806874,-2.2193126225644733e-09
